,Gaia2,RAdeg,DEdeg,PDis,plx,e_plx,Gmag,e_Gmag,Bpmag,e_Bpmag,Rpmag,e_Rpmag,Sep,pmRA,e_pmRA,pmDE,e_pmDE,Age,PreAge,CoolAge,[Fe/H],DM,Av,e_Age,e_PreAge,e_CoolAge,e_[Fe/H],e_DM,e_Av,Nb,PCont
0,4883949737694099968,60.838102,-31.494884000000003,0.006,1.854,63.497,15.415999999999999,0.0004,16.072,0.003,14.64,0.002,11655.9913,8.687999999999999,0.040999999999999995,1.27,0.054000000000000006,2.3080000000000003,1.9869999999999999,0.321,-0.787,8.699,0.047,1.6030000000000002,1.589,0.025,0.6409999999999999,0.033,0.013000000000000001,7.0,0.102
1,6797061624556927488,305.261806,-31.194769,0.00234,2.037,47.785,14.649000000000001,0.0003,15.157,0.001,13.998,0.001,4134.9905,9.696,0.062,-24.441999999999997,0.044000000000000004,6.495,6.2989999999999995,0.196,-0.848,8.647,0.11,2.8280000000000003,2.8280000000000003,0.012,0.627,0.042,0.013000000000000001,7.0,0.006999999999999999
2,1886622800620427392,346.932033,31.152728999999997,0.00457,2.0780000000000003,78.697,14.555,0.0003,15.084000000000001,0.002,13.887,0.001,7916.3036,7.276,0.046,-13.277999999999999,0.037000000000000005,0.721,0.48100000000000004,0.24,-0.675,8.641,0.10099999999999999,0.168,0.168,0.01,0.639,0.027000000000000003,0.013000000000000001,7.0,0.06
3,3088764248187129728,116.09191299999999,2.9205229999999998,0.01316,2.7880000000000003,55.498000000000005,15.917,0.0005,16.852999999999998,0.005,14.95,0.001,17000.8557,-11.354000000000001,0.085,-2.904,0.046,1.073,0.166,0.907,-0.715,7.949,0.057999999999999996,0.052000000000000005,0.042,0.046,0.6509999999999999,0.04,0.02,7.0,0.165
4,3956523636852700928,193.915823,22.837954,0.00533,1.8869999999999998,25.741,16.706,0.0009,17.628,0.009000000000000001,15.761,0.003,10170.8146,-29.893,0.154,2.705,0.092,1.58,1.5319999999999998,0.048,-0.72,8.692,0.05,0.946,0.9470000000000001,0.008,0.6409999999999999,0.079,0.012,7.0,0.087
5,2125307666699191168,272.849879,52.540914,0.0022,2.045,24.666999999999998,17.128,0.001,18.156,0.011000000000000001,16.127,0.005,3879.7782,5.521,0.16399999999999998,11.652999999999999,0.191,2.136,2.051,0.085,-0.818,8.546,0.048,1.307,1.31,0.012,0.615,0.08,0.012,7.0,0.006
6,1903746903949786112,340.863729,36.200416,0.010409999999999999,2.362,22.660999999999998,17.025,0.0008,18.052,0.013000000000000001,16.024,0.002,15861.6939,-10.413,0.1,-18.303,0.142,1.768,1.5019999999999998,0.266,-0.741,8.584,0.084,1.099,1.114,0.032,0.6509999999999999,0.09300000000000001,0.015,7.0,0.152
7,1394056984538667904,232.04228500000002,43.527209,0.0070599999999999994,1.525,28.055999999999997,16.358,0.0007,17.127,0.006,15.508,0.004,16669.8088,0.8270000000000001,0.081,7.018,0.136,3.6189999999999998,3.549,0.07,-0.7390000000000001,9.158,0.096,2.742,2.74,0.011000000000000001,0.6609999999999999,0.075,0.013999999999999999,7.0,0.161
8,4459375040618651776,249.607772,12.172373,0.00525,1.5330000000000001,24.408,16.651,0.0006,17.480999999999998,0.006,15.754000000000001,0.002,12319.4187,-3.734,0.079,4.3069999999999995,0.062,3.237,3.03,0.20800000000000002,-0.804,9.201,0.10400000000000001,2.272,2.278,0.022000000000000002,0.613,0.081,0.013999999999999999,7.0,0.10800000000000001
9,1084738181524776448,118.54227900000001,61.030767000000004,0.005379999999999999,2.05,90.041,13.298,0.0005,13.635,0.003,12.802,0.002,9445.3025,-11.629000000000001,0.035,-12.632,0.032,5.362,5.143,0.21899999999999997,-0.784,8.64,0.11699999999999999,2.476,2.471,0.011000000000000001,0.626,0.024,0.012,7.0,0.079
10,6266570212164191616,232.12343399999997,-13.266187,0.0052899999999999996,2.556,20.899,16.820999999999998,0.0012,17.92,0.019,15.773,0.006999999999999999,7451.6104,21.145,0.19399999999999998,-18.654,0.128,8.043,7.705,0.33899999999999997,-1.005,8.208,0.07,2.929,2.9389999999999996,0.02,0.569,0.054000000000000006,0.012,7.0,0.053
11,5681379479269968128,140.15874399999998,-18.935185,0.00266,2.296,26.037,16.875,0.0009,17.928,0.015,15.857000000000001,0.004,4174.6832,-15.718,0.14,-12.776,0.132,5.071000000000001,4.886,0.185,-0.8759999999999999,8.381,0.07200000000000001,2.9189999999999996,2.926,0.016,0.5920000000000001,0.07,0.012,7.0,0.006999999999999999
12,947655229302622208,107.907532,40.546465000000005,0.00434,3.049,43.58,16.416,0.0012,17.597,0.011000000000000001,15.342,0.005,5123.1037,-5.396,0.128,-19.715,0.11599999999999999,0.722,0.272,0.449,-0.6920000000000001,7.792000000000001,0.073,0.069,0.071,0.03,0.6659999999999999,0.049,0.013999999999999999,7.0,0.012
13,1215391086668536320,229.377275,23.103894,0.00965,2.802,45.798,16.093,0.0009,16.991,0.006,15.154000000000002,0.002,12391.3268,-10.209,0.099,-7.292999999999999,0.102,0.511,0.094,0.41700000000000004,-0.6990000000000001,7.895,0.066,0.04,0.011000000000000001,0.033,0.643,0.048,0.013000000000000001,7.0,0.10800000000000001
14,806237177610351232,148.427822,39.429375,0.00164,1.9580000000000002,25.984,16.383,0.0007,17.23,0.005,15.481,0.002,3017.8987,-20.675,0.087,-21.121,0.092,4.711,4.507,0.203,-0.8,8.541,0.059000000000000004,2.755,2.76,0.019,0.643,0.069,0.009000000000000001,7.0,0.003
15,1383967350446158464,237.910956,41.95069,0.00173,2.075,26.664,17.43,0.0012,18.451,0.017,16.428,0.005,3006.3873,3.284,0.14400000000000002,14.177,0.175,1.845,1.629,0.215,-0.794,8.475,0.065,1.216,1.222,0.023,0.622,0.079,0.011000000000000001,7.0,0.003
16,3084134930573868160,118.911432,-0.327988,0.0070799999999999995,2.307,45.088,15.83,0.001,16.735,0.006999999999999999,14.895,0.003,11047.201,5.903,0.08800000000000001,-23.008000000000003,0.055999999999999994,3.931,3.721,0.21,-0.804,8.315,0.049,2.102,2.103,0.013999999999999999,0.629,0.047,0.013000000000000001,7.0,0.096
17,4881150381090101760,70.405715,-27.298078000000004,0.00542,1.996,23.845,17.283,0.001,18.283,0.023,16.256,0.005,9774.1018,-8.532,0.105,-14.564,0.153,4.765,4.601,0.16399999999999998,-0.902,8.564,0.068,2.952,2.9560000000000004,0.019,0.637,0.078,0.013000000000000001,7.0,0.083
18,3943330871709188992,196.929844,20.952382,0.0033,1.9509999999999998,24.398000000000003,16.677,0.0008,17.564,0.006999999999999999,15.751,0.002,6087.2906,-1.923,0.19699999999999998,-7.254,0.135,2.7560000000000002,2.551,0.20600000000000002,-0.779,8.629,0.073,1.8030000000000002,1.81,0.023,0.634,0.081,0.013000000000000001,7.0,0.031
19,3527133800398796544,190.461059,-14.316573000000002,0.00224,2.061,23.233,16.928,0.0008,17.977999999999998,0.006,15.905,0.002,3915.221,3.783,0.184,-3.6319999999999997,0.08800000000000001,1.942,1.578,0.364,-0.764,8.585,0.105,1.021,1.0390000000000001,0.039,0.635,0.087,0.015,7.0,0.006
20,496072300399330176,73.222363,68.948926,0.00137,2.267,46.516999999999996,16.108,0.0006,17.201,0.004,15.074000000000002,0.002,2182.9213,1.7069999999999999,0.054000000000000006,-14.17,0.07400000000000001,5.395,5.14,0.254,-0.851,8.726,0.09,2.833,2.827,0.021,0.609,0.043,0.02,7.0,0.0
21,3734048041772102912,195.526654,8.476125999999999,0.00797,2.0780000000000003,71.093,14.572000000000001,0.0002,15.110999999999999,0.001,13.894,0.001,13806.1777,-13.604000000000001,0.063,-4.221,0.043,3.077,2.9539999999999997,0.12300000000000001,-0.8009999999999999,8.496,0.05,1.9369999999999998,1.9340000000000002,0.009000000000000001,0.628,0.031,0.012,7.0,0.127
22,1141249952456686336,102.05279200000001,79.293892,0.01051,2.562,29.405,17.39,0.001,18.65,0.017,16.269000000000002,0.003,14765.809,6.67,0.126,-19.534000000000002,0.177,4.803,4.539,0.264,-0.885,8.095,0.076,2.761,2.761,0.026000000000000002,0.615,0.064,0.013999999999999999,7.0,0.139
23,571554834500804736,78.33369300000001,85.194615,0.0027199999999999998,2.316,38.51,16.895,0.001,17.949,0.011000000000000001,15.89,0.003,4236.2357,-11.342,0.105,-7.728,0.141,6.647,6.4079999999999995,0.239,-0.903,8.392999999999999,0.077,2.8930000000000002,2.8939999999999997,0.019,0.61,0.052000000000000005,0.015,7.0,0.008
24,4009244291692242560,187.277649,27.928795,0.00894,2.037,73.778,14.404000000000002,0.0003,14.97,0.002,13.709000000000001,0.001,15799.0539,-6.091,0.043,-8.482000000000001,0.036000000000000004,4.488,4.172,0.317,-0.807,8.506,0.078,1.995,1.994,0.012,0.624,0.027999999999999997,0.01,7.0,0.151
25,2243933911799338496,303.307528,62.332299,0.0016300000000000002,2.533,27.122,17.264,0.0011,18.384,0.013999999999999999,16.195,0.003,2314.7175,3.9389999999999996,0.166,-36.457,0.17600000000000002,5.113,5.019,0.094,-0.88,8.558,0.028999999999999998,2.9819999999999998,2.978,0.013999999999999999,0.639,0.07400000000000001,0.016,7.0,0.0
26,1735142052869448192,310.641308,4.529417,0.00854,2.569,80.683,14.409,0.0003,15.017999999999999,0.002,13.671,0.002,11964.7752,-10.116,0.053,9.7,0.043,2.928,2.468,0.46,-0.727,8.177,0.023,1.168,1.175,0.013999999999999999,0.643,0.027999999999999997,0.011000000000000001,7.0,0.10400000000000001
27,2140756462202456576,285.492165,55.019983999999994,0.00399,2.85,64.896,16.275,0.0008,17.303,0.006999999999999999,15.270999999999999,0.003,5035.1213,6.781000000000001,0.092,-2.59,0.096,1.5030000000000001,0.7809999999999999,0.722,-0.6729999999999999,7.9079999999999995,0.08900000000000001,0.364,0.39,0.038,0.64,0.034,0.015,7.0,0.011000000000000001
28,1091722034569910656,125.63396100000001,64.600071,0.0027300000000000002,2.151,27.21,17.008,0.0007,18.070999999999998,0.008,15.978,0.003,4567.1492,-6.774,0.094,-1.767,0.107,5.524,5.348,0.17600000000000002,-0.831,8.411,0.052000000000000005,2.793,2.798,0.015,0.61,0.062,0.012,7.0,0.009000000000000001
29,6899213710839008256,321.465996,-5.642772,0.004220000000000001,2.6489999999999996,90.331,13.9,0.0004,14.397,0.005,13.263,0.002,5738.3527,30.215999999999998,0.059000000000000004,9.619,0.05,4.22,4.07,0.15,-0.7709999999999999,8.082,0.054000000000000006,2.0069999999999997,2.005,0.006999999999999999,0.626,0.024,0.011000000000000001,7.0,0.025
30,5682790496285678720,138.054439,-16.913423,0.00329,2.289,111.073,13.429,0.0003,13.835,0.003,12.877,0.001,5170.5911,-8.497,0.034,-10.962,0.037000000000000005,3.195,3.1260000000000003,0.07,-0.852,8.356,0.063,1.745,1.7409999999999999,0.006,0.61,0.019,0.012,7.0,0.013000000000000001
31,894600391648251264,116.415576,34.722542,0.00255,2.5839999999999996,71.395,14.03,0.0003,14.645,0.001,13.293,0.001,3557.9331,-6.359,0.052000000000000005,-17.135,0.03,4.619,4.356,0.264,-0.831,8.109,0.107,2.138,2.137,0.012,0.634,0.03,0.012,7.0,0.005
32,351894234001078656,35.106547,44.274353999999995,0.00214,2.596,23.723000000000003,16.317999999999998,0.001,17.282,0.015,15.334000000000001,0.005,2963.1398,-9.863999999999999,0.20600000000000002,-7.152,0.158,2.8480000000000003,2.685,0.163,-0.782,8.141,0.064,1.692,1.7,0.018000000000000002,0.6559999999999999,0.08,0.012,7.0,0.002
33,1674450488483650304,209.17701399999999,69.567077,0.00532,2.471,22.534000000000002,17.605,0.0012,18.859,0.028999999999999998,16.473,0.006999999999999999,7754.7834,12.503,0.198,-3.957,0.159,1.577,1.392,0.185,-0.765,8.092,0.059000000000000004,1.173,1.183,0.026000000000000002,0.647,0.09699999999999999,0.012,7.0,0.057
34,1240100720717910400,215.480875,20.168546,0.00134,2.415,20.998,17.183,0.0014,18.791,0.016,15.948,0.004,1991.6941,1.25,0.196,16.969,0.20600000000000002,2.991,2.714,0.27699999999999997,-0.742,8.172,0.08,1.8869999999999998,1.905,0.028999999999999998,0.639,0.09,0.011000000000000001,7.0,0.0
35,1386096687860962688,241.33482999999998,44.539103000000004,0.00146,2.5669999999999997,23.912,17.92,0.0016,19.167,0.023,16.804000000000002,0.005,2046.8196,-9.932,0.182,21.504,0.205,3.514,3.468,0.046,-0.8029999999999999,7.952999999999999,0.034,2.178,2.1790000000000003,0.006,0.569,0.079,0.008,7.0,0.0
36,1135061518761676416,121.25448100000001,73.474317,0.00159,2.707,22.58,17.97,0.0016,19.299,0.024,16.805,0.004,2109.0717,14.175999999999998,0.17800000000000002,-13.325999999999999,0.20600000000000002,1.797,1.32,0.478,-0.758,7.942,0.085,0.7709999999999999,0.805,0.05,0.637,0.09300000000000001,0.011000000000000001,7.0,0.0
37,2266575566336605312,273.971451,72.283135,0.00656,2.352,146.643,14.384,0.0004,14.872,0.004,13.718,0.002,10042.585,8.041,0.025,-1.242,0.036000000000000004,2.915,2.866,0.049,-0.6970000000000001,8.302,0.044000000000000004,1.676,1.673,0.005,0.606,0.013999999999999999,0.013000000000000001,7.0,0.085
38,1296536522268058240,225.31049,39.540271999999995,0.00349,2.438,131.274,13.902000000000001,0.0003,14.35,0.001,13.311,0.001,5151.8802,-6.561,0.025,13.432,0.027999999999999997,5.0169999999999995,4.918,0.098,-0.799,8.093,0.037000000000000005,2.325,2.322,0.006,0.635,0.016,0.008,7.0,0.013000000000000001
39,2962469536554311680,77.851781,-21.976202999999998,0.00245,2.572,25.16,17.605999999999998,0.001,18.845,0.017,16.492,0.003,3427.1882,-14.812000000000001,0.135,-15.659,0.161,1.915,1.7930000000000001,0.122,-0.784,8.036,0.067,1.0490000000000002,1.055,0.016,0.636,0.084,0.011000000000000001,7.0,0.004
40,1319540848141886976,244.56785499999998,32.461432,0.00255,2.9819999999999998,148.738,14.647,0.0003,15.296,0.002,13.883,0.001,3077.9683,-20.059,0.034,-4.382,0.037000000000000005,1.229,0.389,0.84,-0.7440000000000001,7.699,0.111,0.092,0.106,0.026000000000000002,0.634,0.013999999999999999,0.01,7.0,0.003
41,1886638640459918080,347.148442,31.538324,0.00122,2.262,21.588,17.24,0.0012,18.448,0.018000000000000002,16.166,0.004,1936.4893,16.892,0.24600000000000002,-2.591,0.141,7.96,7.61,0.35,-0.977,8.267000000000001,0.1,3.165,3.177,0.021,0.547,0.059000000000000004,0.012,7.0,0.0
42,1554176870028250496,197.122415,47.001546999999995,0.00466,2.6639999999999997,21.305,17.820999999999998,0.0012,19.195,0.027999999999999997,16.645,0.004,6292.5197,-7.888,0.141,-32.815,0.14400000000000002,6.071000000000001,5.914,0.157,-0.9079999999999999,7.832999999999999,0.031,3.017,3.023,0.013999999999999999,0.593,0.069,0.008,7.0,0.035
43,3952679709842534912,187.926958,22.177482,0.01042,2.209,70.57600000000001,13.435,0.0003,13.802999999999999,0.001,12.913,0.001,16976.8363,-4.169,0.044000000000000004,-5.053,0.034,1.817,1.662,0.155,-0.77,8.333,0.051,0.631,0.63,0.008,0.593,0.028999999999999998,0.01,7.0,0.16399999999999998
44,3055330337268667904,113.397669,-5.911802,0.00165,2.292,62.226000000000006,15.300999999999998,0.0004,16.009,0.002,14.495,0.001,2584.4429,10.874,0.065,-3.395,0.05,9.814,9.646,0.168,-1.199,8.665,0.11,2.256,2.252,0.013000000000000001,0.552,0.032,0.012,7.0,0.0
45,5093236965677415424,64.87020600000001,-18.346201,0.0018800000000000002,3.155,80.389,15.683,0.0004,16.616,0.003,14.737,0.001,2140.0785,35.503,0.055999999999999994,10.01,0.052000000000000005,2.565,1.9080000000000001,0.657,-0.71,7.682,0.111,1.131,1.1420000000000001,0.021,0.628,0.026000000000000002,0.015,7.0,0.0
46,1090901455298369408,128.2036,64.093938,0.0024100000000000002,2.745,33.906,16.917,0.0007,18.11,0.009000000000000001,15.834000000000001,0.003,3155.6311,10.892000000000001,0.109,-12.222999999999999,0.11,2.39,1.9869999999999999,0.40299999999999997,-0.774,7.989,0.051,0.9159999999999999,0.9329999999999999,0.026000000000000002,0.64,0.061,0.011000000000000001,7.0,0.003
47,1203804708015127168,238.00756299999998,19.322737,0.01051,3.5669999999999997,27.046999999999997,17.824,0.0013,19.249000000000002,0.023,16.63,0.003,10605.3675,-14.200999999999999,0.195,0.8590000000000001,0.17,1.696,0.084,1.6119999999999999,-0.637,7.3839999999999995,0.098,0.151,0.015,0.147,0.624,0.081,0.016,7.0,0.091
48,3168359514124570368,112.15409,14.976697,0.0030600000000000002,2.6289999999999996,40.723,16.062,0.0009,16.921,0.006,15.151,0.003,4184.8552,-16.264,0.10800000000000001,19.444000000000003,0.09300000000000001,2.423,1.901,0.523,-0.765,8.111,0.102,0.905,0.922,0.028999999999999998,0.642,0.053,0.012,7.0,0.006999999999999999
49,1695980364969402368,228.657846,70.902665,0.00462,2.22,23.522,17.82,0.0018,19.377,0.037000000000000005,16.588,0.008,7485.0533,-13.134,0.184,18.844,0.17800000000000002,5.816,5.6129999999999995,0.203,-0.873,8.271,0.077,2.923,2.929,0.02,0.5760000000000001,0.071,0.01,7.0,0.054000000000000006
50,2881808504545161344,0.252197,39.670002000000004,0.0018100000000000002,3.022,32.406,16.219,0.0007,17.422,0.008,15.134,0.002,2157.7791,22.087,0.105,0.018000000000000002,0.067,7.761,7.257999999999999,0.503,-0.9490000000000001,7.846,0.08800000000000001,2.9189999999999996,2.93,0.022000000000000002,0.609,0.049,0.012,7.0,0.0
51,2413942495627225600,0.276037,-19.104181,0.00248,2.822,21.044,17.258,0.0009,18.508,0.015,16.149,0.005,3163.3982,-21.896,0.222,-34.403,0.136,2.129,2.082,0.047,-0.752,7.777,0.034,1.445,1.4480000000000002,0.008,0.62,0.10099999999999999,0.01,7.0,0.003
52,2240410148829642624,291.367305,62.228621999999994,0.00279,2.206,22.631999999999998,17.858,0.0013,18.983,0.026000000000000002,16.759,0.009000000000000001,4557.0957,-9.24,0.18899999999999997,-0.742,0.192,6.932,6.678,0.253,-0.9540000000000001,8.346,0.07,2.992,3.0,0.022000000000000002,0.593,0.064,0.012,7.0,0.009000000000000001
53,1705297699518331392,264.112487,78.01933199999999,0.00301,2.761,119.675,15.308,0.0005,16.096,0.003,14.448,0.002,3926.7386,-1.7730000000000001,0.048,-8.898,0.05,3.9560000000000004,3.375,0.581,-0.831,7.942,0.077,2.02,2.028,0.013999999999999999,0.623,0.018000000000000002,0.016,7.0,0.006
54,2821649790983695488,357.987666,17.753567999999998,0.00759,2.311,94.72399999999999,13.713,0.0006,14.144,0.002,13.136,0.002,11820.62,8.055,0.044000000000000004,-3.281,0.021,0.5920000000000001,0.478,0.114,-0.784,8.311,0.033,0.16699999999999998,0.166,0.006,0.64,0.022000000000000002,0.012,7.0,0.10300000000000001
55,2965898604083081728,87.75198499999999,-20.279323,0.01184,3.13,78.824,15.84,0.0005,16.725,0.003,14.919,0.001,13624.8916,50.351000000000006,0.063,5.479,0.071,2.418,2.096,0.322,-0.7340000000000001,7.702000000000001,0.071,0.765,0.7659999999999999,0.013000000000000001,0.65,0.027999999999999997,0.011000000000000001,7.0,0.124
56,1919259501187464832,356.193673,38.268609999999995,0.003,2.5839999999999996,21.581999999999997,15.335999999999999,0.0006,16.18,0.004,14.421,0.001,4175.6285,13.104000000000001,0.13699999999999998,6.1770000000000005,0.095,2.946,2.612,0.335,-0.76,8.374,0.11599999999999999,2.009,2.026,0.038,0.649,0.092,0.016,7.0,0.006999999999999999
57,1422646172350247936,265.956284,57.870651,0.00702,2.156,52.599,14.9,0.0004,15.517999999999999,0.002,14.152000000000001,0.002,11720.5963,-10.765,0.083,-3.3760000000000003,0.09,1.246,0.764,0.48200000000000004,-0.737,8.46,0.077,0.32799999999999996,0.33399999999999996,0.025,0.635,0.040999999999999995,0.015,7.0,0.102
58,437400848111758080,41.489365,47.788646,0.00468,2.773,81.046,11.022,0.0004,11.327,0.001,10.579,0.001,6070.3458,13.863,0.077,4.871,0.064,4.521,4.368,0.153,-0.8809999999999999,8.479,0.033,2.957,2.951,0.01,0.612,0.027000000000000003,0.017,7.0,0.031
59,1703620085292498816,238.097511,75.084508,0.00463,3.095,68.064,16.208,0.0008,17.305999999999997,0.006,15.175,0.002,5382.3621,-31.732,0.09300000000000001,3.56,0.091,1.087,0.217,0.87,-0.6509999999999999,7.617999999999999,0.091,0.040999999999999995,0.044000000000000004,0.033,0.64,0.033,0.012,7.0,0.018000000000000002
60,839570006476251392,171.17643600000002,52.506083999999994,0.00133,2.608,47.93899999999999,16.412,0.0005,17.309,0.004,15.477,0.002,1832.0978,27.57,0.067,-12.454,0.073,3.017,2.497,0.52,-0.773,7.96,0.07400000000000001,1.229,1.242,0.023,0.63,0.044000000000000004,0.01,7.0,0.0
61,6799661522880569856,306.93442999999996,-27.579365000000003,0.00215,2.55,32.269,16.635,0.0008,17.62,0.006999999999999999,15.655999999999999,0.003,3036.4403,12.911,0.121,8.917,0.09,2.459,2.04,0.419,-0.7170000000000001,8.165,0.055999999999999994,1.23,1.247,0.03,0.644,0.067,0.012,7.0,0.003
62,1460442163729708544,196.35701,26.834187,0.00373,3.02,60.891000000000005,15.636,0.0004,16.551,0.002,14.692,0.001,4446.9444,-24.747,0.068,8.664,0.057999999999999996,1.218,0.95,0.26899999999999996,-0.753,7.644,0.061,0.305,0.309,0.013000000000000001,0.636,0.034,0.008,7.0,0.008
63,1028227235226310784,127.03908899999999,51.948778000000004,0.00323,2.399,38.449,12.852,0.0002,13.203,0.001,12.35,0.001,4843.9459,-23.525,0.08800000000000001,-10.649000000000001,0.06,6.1160000000000005,6.016,0.1,-0.902,8.199,0.091,2.8160000000000003,2.815,0.01,0.599,0.051,0.012,7.0,0.01
64,6913077899630145408,312.745911,-6.456230000000001,0.00307,2.93,31.081999999999997,17.185,0.0009,18.563,0.015,16.016,0.005,3773.5937,7.5489999999999995,0.16,-15.83,0.125,3.864,3.3480000000000003,0.517,-0.772,7.849,0.061,2.199,2.22,0.033,0.637,0.065,0.012,7.0,0.006
65,807156403689990400,150.61992800000002,42.303844,0.0015,2.068,21.225,16.765,0.0011,17.927,0.013000000000000001,15.684000000000001,0.003,2614.5807,-6.495,0.111,1.88,0.152,5.3660000000000005,4.995,0.371,-0.785,8.399,0.051,2.946,2.957,0.034,0.613,0.081,0.013000000000000001,7.0,0.001
66,3956995877097644416,195.419395,23.644863,0.007790000000000001,3.42,99.55,14.43,0.0002,15.168,0.002,13.607000000000001,0.001,8198.1038,2.753,0.062,-1.715,0.063,1.3530000000000002,0.293,1.06,-0.66,7.386,0.081,0.061,0.084,0.046,0.6509999999999999,0.021,0.011000000000000001,7.0,0.063
67,6882634724759985664,313.55714700000004,-17.931294,0.00212,2.835,54.523999999999994,15.817,0.0004,16.741,0.004,14.866,0.002,2693.4594,11.763,0.087,-17.298,0.064,1.314,1.05,0.264,-0.75,7.954,0.062,0.38,0.384,0.015,0.639,0.040999999999999995,0.012,7.0,0.001
68,5089210760255189248,62.689848,-23.841288,0.00689,2.497,78.189,15.455,0.0003,16.157,0.002,14.65,0.001,9933.552,2.339,0.040999999999999995,-6.143,0.05,3.8789999999999996,3.319,0.56,-0.769,8.164,0.1,1.9340000000000002,1.943,0.017,0.624,0.027000000000000003,0.013999999999999999,7.0,0.084
69,1291844699993817088,226.50863900000002,36.126458,0.00295,2.7769999999999997,51.141000000000005,16.616,0.0007,17.752,0.006999999999999999,15.56,0.002,3822.5265,-27.399,0.081,-13.177,0.083,4.546,4.434,0.11199999999999999,-0.823,7.815,0.048,2.2880000000000003,2.2880000000000003,0.008,0.624,0.042,0.009000000000000001,7.0,0.006
70,4896326733930418176,65.712002,-24.368308,0.00234,2.9589999999999996,55.39,15.985999999999999,0.0006,17.097,0.005,14.937999999999999,0.002,2853.1847,13.03,0.071,-33.633,0.08800000000000001,1.643,1.2670000000000001,0.377,-0.75,7.784,0.096,0.511,0.511,0.021,0.634,0.04,0.013000000000000001,7.0,0.002
71,4191634132372768896,302.743891,-9.010285000000001,0.00716,2.506,34.816,16.54,0.0007,17.774,0.009000000000000001,15.446,0.003,10281.1111,11.83,0.126,6.421,0.085,7.046,6.7,0.34600000000000003,-0.922,8.252,0.043,3.073,3.0810000000000004,0.019,0.5720000000000001,0.051,0.012,7.0,0.08800000000000001
72,3186119444411482112,69.287999,-8.167099,0.0011099999999999999,2.386,22.572,17.21,0.0008,18.425,0.01,16.128,0.002,1674.8197,16.102,0.154,-2.031,0.14300000000000002,6.348,6.1370000000000005,0.21100000000000002,-0.88,8.314,0.059000000000000004,3.045,3.055,0.022000000000000002,0.636,0.07400000000000001,0.012,7.0,0.0
73,658633960692334720,130.614686,17.770004999999998,0.00562,2.2569999999999997,58.36,14.370999999999999,0.0002,14.873,0.001,13.727,0.001,8957.1652,5.297000000000001,0.059000000000000004,-14.282,0.036000000000000004,3.2889999999999997,3.072,0.21600000000000003,-0.804,8.295,0.08,1.6680000000000001,1.6680000000000001,0.011000000000000001,0.628,0.036000000000000004,0.01,7.0,0.073
74,1276041797329413632,225.82080499999998,30.247161,0.007259999999999999,3.18,25.76,17.934,0.0009,19.07,0.017,16.837,0.004,8220.4954,-11.193,0.131,3.8819999999999997,0.19,1.2770000000000001,0.765,0.511,-0.7290000000000001,7.547999999999999,0.057,0.345,0.373,0.048,0.662,0.078,0.011000000000000001,7.0,0.064
75,313907653448139520,17.863777,32.907965000000004,0.00555,2.2840000000000003,25.349,16.866,0.0013,17.925,0.015,15.839,0.005,8742.2179,-9.619,0.18899999999999997,-10.769,0.152,3.12,2.852,0.268,-0.7859999999999999,8.35,0.061,1.9980000000000002,2.008,0.027000000000000003,0.621,0.078,0.013999999999999999,7.0,0.07
76,3063075121075240960,125.642581,-7.646256,0.00078,3.0789999999999997,20.469,18.197,0.0017,19.62,0.052000000000000005,17.03,0.008,907.6308,11.755,0.24100000000000002,-11.587,0.203,0.501,0.17300000000000001,0.32799999999999996,-0.6809999999999999,7.695,0.162,0.04,0.046,0.037000000000000005,0.64,0.10099999999999999,0.011000000000000001,7.0,0.0
77,1079523846413490944,174.582197,75.53649399999999,0.00856,3.582,28.456,18.101,0.0014,19.56,0.039,16.898,0.004,8604.3216,-30.561,0.23,-12.417,0.177,2.293,1.305,0.988,-0.721,7.4110000000000005,0.12,0.7490000000000001,0.8,0.095,0.649,0.08199999999999999,0.02,7.0,0.069
78,1198432184963909632,242.425372,16.45719,0.00227,2.2359999999999998,30.61,14.735999999999999,0.0004,15.357999999999999,0.002,13.994000000000002,0.002,3655.1113,-1.787,0.105,-16.000999999999998,0.095,5.912999999999999,5.494,0.419,-0.914,8.345,0.132,2.988,3.0010000000000003,0.027000000000000003,0.614,0.065,0.013999999999999999,7.0,0.005
79,4464383144282253696,244.44487599999997,14.477112,0.00172,3.5580000000000003,28.301,17.469,0.0011,18.8,0.013999999999999999,16.317999999999998,0.006,1735.9214,5.347,0.154,-23.155,0.126,2.224,0.966,1.258,-0.6709999999999999,7.414,0.113,0.589,0.6679999999999999,0.13699999999999998,0.611,0.077,0.013999999999999999,7.0,0.0
80,1881204304238716032,338.137201,27.367984000000003,0.0024100000000000002,3.029,23.889,17.612000000000002,0.0012,18.997,0.027000000000000003,16.463,0.006999999999999999,2867.5809,-20.000999999999998,0.19899999999999998,-8.666,0.196,1.137,0.486,0.6509999999999999,-0.6659999999999999,7.768,0.08,0.159,0.201,0.07,0.637,0.086,0.012,7.0,0.002
81,2155913436148781056,283.603244,60.587407999999996,0.0015400000000000001,3.1319999999999997,57.543,16.382,0.0008,17.767,0.009000000000000001,15.218,0.003,1772.2181,-3.3169999999999997,0.113,23.699,0.10300000000000001,1.6680000000000001,1.035,0.633,-0.7440000000000001,7.678,0.075,0.366,0.38299999999999995,0.027999999999999997,0.635,0.038,0.012,7.0,0.0
