designation,source_id,bp_rp,bp_g,g_rp,l,b
Gaia DR2 2817950071794526720,2817950071794526720,2.7939835,1.5602989,1.2336845,92.84073864410254,-40.074796977076204
Gaia DR2 3380595941531820800,3380595941531820800,3.5191288,2.135727,1.3834019,192.37533787840633,12.741880016542567
Gaia DR2 6039734026992309120,6039734026992309120,3.3670979,2.03195,1.3351479,342.65680979892926,17.422085363138724
Gaia DR2 288287413318823168,288287413318823168,2.5623255,1.4001255,1.1622,135.44479471746627,-41.75079300881572
Gaia DR2 748521441443836288,748521441443836288,2.9074135,1.6603508,1.2470627,193.9559018055466,59.42741333580998
Gaia DR2 1631815065395291392,1631815065395291392,3.8776207,2.3859177,1.491703,94.41837662091675,38.132354247229884
Gaia DR2 2762076636081662592,2762076636081662592,2.6797915,1.4841595,1.195632,89.440894944866,-47.20329912673825
Gaia DR2 363066715246799360,363066715246799360,2.2239199,1.15907,1.0648499,123.65282745971346,-27.64998516606146
Gaia DR2 4891758744151400448,4891758744151400448,2.8132553,1.5822153,1.23104,227.22168979883622,-41.3331395610264
Gaia DR2 372515329765717760,372515329765717760,2.6330376,1.4489079,1.1841297,128.68094563403105,-20.423722464778255
Gaia DR2 69421965883495680,69421965883495680,2.2552147,1.1807327,1.074482,163.78999543109157,-23.518592080618
Gaia DR2 4719932835786752,4719932835786752,3.9291325,2.4597263,1.4694061,170.62834327867978,-48.16483280374502
Gaia DR2 873994719110827136,873994719110827136,2.7334194,1.5255384,1.207881,195.07020929128333,23.587453049640718
Gaia DR2 2811484217573797248,2811484217573797248,3.5473099,2.1454353,1.4018745,86.96362658674393,-44.05161685342833
Gaia DR2 1755954055638286208,1755954055638286208,2.6245174,1.4413624,1.1831551,57.43327785225725,-16.64889433869481
Gaia DR2 714091196893874688,714091196893874688,3.2971783,1.9653378,1.3318405,189.67266492913748,43.20511808498618
Gaia DR2 3995728682445851648,3995728682445851648,2.9122581,1.6622477,1.2500105,211.8983044511857,67.53731129839147
Gaia DR2 3610422562117192192,3610422562117192192,2.5056171,1.3563862,1.149231,320.3055321696804,49.256030150397834
Gaia DR2 2942091875239590784,2942091875239590784,3.1538086,1.8470707,1.3067379,226.25201039944463,-18.524922563479176
Gaia DR2 5691232546563375232,5691232546563375232,2.459321,1.3198605,1.1394606,247.7544101019094,30.286876953458286
Gaia DR2 4883551542685980032,4883551542685980032,2.6301012,1.4468966,1.1832047,231.43010928527664,-49.01140795976034
Gaia DR2 5063163943972309632,5063163943972309632,3.0269442,1.7442446,1.2826996,230.2180322103403,-65.30532521775731
Gaia DR2 2920188332305766656,2920188332305766656,2.696065,1.4985228,1.1975422,236.11060660784256,-12.505110346302887
Gaia DR2 3733304978070296320,3733304978070296320,3.1358385,1.836298,1.2995405,322.14882378734046,72.97513558091781
Gaia DR2 820542992117501824,820542992117501824,3.019228,1.732851,1.286377,174.27112810089676,50.30215231877588
Gaia DR2 3842126835031738496,3842126835031738496,3.8800354,2.4387016,1.4413338,230.87679372073464,30.61766254287186
Gaia DR2 3603920565746667648,3603920565746667648,2.2425184,1.1740398,1.0684786,318.5136386527985,45.15889659007141
Gaia DR2 2647710350002944384,2647710350002944384,3.0514517,1.59688,1.4545717,91.14319109010931,-55.14681874634416
Gaia DR2 18493721155296640,18493721155296640,2.7618017,1.54885,1.2129517,164.3445115345263,-47.44277339378358
Gaia DR2 2915951776564747008,2915951776564747008,3.2557907,1.9328194,1.3229713,227.85316651253845,-23.262366827620664
Gaia DR2 1600882199829338368,1600882199829338368,2.5952597,1.419508,1.1757517,92.19270298056324,51.49978108494067
Gaia DR2 798566915774818048,798566915774818048,2.8846693,1.6387253,1.245944,189.0674858007033,45.45724559752947
Gaia DR2 3861993227733656960,3861993227733656960,2.593131,1.4230814,1.1700497,239.77555863072,50.85050048009698
Gaia DR2 3630646463602449664,3630646463602449664,2.586588,1.4212675,1.1653204,323.36079524370143,53.66379250608621
Gaia DR2 696016634481430784,696016634481430784,2.4734802,1.3391476,1.1343327,198.75692649352425,47.514593481188825
Gaia DR2 4184136803108161280,4184136803108161280,3.1320372,1.826025,1.3060122,21.227892567392924,-12.77652779862554
Gaia DR2 6814117833040653952,6814117833040653952,0.302917,0.13259459,0.17032242,22.606574376408908,-46.64399737156292
Gaia DR2 1932071835310674816,1932071835310674816,2.5440264,1.3880606,1.1559658,97.02460917177861,-17.080104504729974
Gaia DR2 3338076310761988608,3338076310761988608,3.4624224,2.096159,1.3662634,194.694030026522,-12.944239413141052
Gaia DR2 4229008869057872640,4229008869057872640,2.5299911,1.3782358,1.1517553,42.71114038292628,-21.44919488558011
Gaia DR2 2092686501034917632,2092686501034917632,2.8152046,1.5916157,1.223589,66.7509791692,12.905334730941608
Gaia DR2 950554705887923072,950554705887923072,2.552782,1.3961773,1.1566048,176.52330511472042,17.399942342184634
Gaia DR2 1231505391645988096,1231505391645988096,3.152709,1.8508902,1.3018188,2.3910834180166165,69.8948456590106
Gaia DR2 4871521575511277440,4871521575511277440,2.4496117,1.3225288,1.1270828,233.97196549757894,-42.31404718367344
Gaia DR2 2796224095692532096,2796224095692532096,2.4573908,1.3252525,1.1321383,117.89807927344476,-42.56300615181505
Gaia DR2 793575098624411136,793575098624411136,2.6902084,1.4933157,1.1968927,193.17426912004984,49.8337761198973
Gaia DR2 5052388871756430080,5052388871756430080,2.9340105,1.6817284,1.2522821,231.0555095132936,-62.71522670575411
Gaia DR2 2687733290513443840,2687733290513443840,1.2774668,0.58426285,0.6932039,54.22466238194514,-34.930686216986736
Gaia DR2 1252527607292758016,1252527607292758016,2.6321707,1.4538765,1.1782942,20.971200729776434,70.54811512902033
Gaia DR2 3550351392873531392,3550351392873531392,2.6140442,1.4346304,1.1794138,267.6287029732018,32.09394804661289
Gaia DR2 3713218721696277120,3713218721696277120,2.8213005,1.5957813,1.2255192,330.8857259664386,62.59016607193427
Gaia DR2 960039814743241216,960039814743241216,2.0242758,1.0316048,0.992671,171.7740136150152,12.457044850762422
Gaia DR2 1647162293509783680,1647162293509783680,2.6546926,1.4696321,1.1850605,104.03237713765903,38.8313199569104
Gaia DR2 4500646618315862400,4500646618315862400,2.5686874,1.412158,1.1565294,38.79080747676017,21.523665165253796
Gaia DR2 6296316300957155200,6296316300957155200,3.0249567,1.7553949,1.2695618,328.3059829572944,40.13033191489125
Gaia DR2 6271903943069412608,6271903943069412608,2.5574446,1.4029169,1.1545277,329.51916371455513,32.37018640116314
Gaia DR2 5020116556211470848,5020116556211470848,2.6571884,1.4738407,1.1833477,228.60125754149985,-73.11718141044098
Gaia DR2 5652718166073269888,5652718166073269888,3.8049526,2.3999891,1.4049635,249.70907149538368,12.740319527459473
Gaia DR2 3788190605663811840,3788190605663811840,2.4787407,1.3481216,1.130619,261.39687158929365,49.1249429251454
Gaia DR2 4249667627392687488,4249667627392687488,2.7142372,1.5209751,1.1932621,48.74312186361897,-14.976929274106737
Gaia DR2 3630015546177181952,3630015546177181952,3.0791655,1.7990036,1.2801619,318.894701338679,52.962463721163
Gaia DR2 1431176943768690816,1431176943768690816,2.9342184,1.694068,1.2401505,86.57352765641602,40.91613337692299
Gaia DR2 6523501787239680768,6523501787239680768,2.5073605,1.2612114,1.2461491,322.1228274733187,-64.43321312901293
Gaia DR2 4683817730717567872,4683817730717567872,2.4484167,1.3064756,1.1419411,306.1729225597504,-39.115873660872296
Gaia DR2 6534980555490077184,6534980555490077184,2.524249,1.3708,1.153449,342.5170408584871,-67.62720926373981
Gaia DR2 5401229826389132928,5401229826389132928,2.7104445,1.5038872,1.2065573,278.0518419682707,21.01063064364387
Gaia DR2 6204275388026370560,6204275388026370560,2.7923164,1.5205173,1.2717991,332.40555562971235,21.05504756804843
Gaia DR2 5549834904555758592,5549834904555758592,2.4989262,1.3466549,1.1522713,258.6782759098585,-26.671058229007926
Gaia DR2 6680065272304729856,6680065272304729856,2.8122883,1.5746975,1.2375908,358.3186737611345,-33.55500262801244
Gaia DR2 4904042797294733312,4904042797294733312,2.4825182,1.3388863,1.1436319,299.0244341278346,-58.017528273033115
Gaia DR2 6659380434929979264,6659380434929979264,2.5281143,1.3695583,1.158556,350.66189280238376,-27.37916696018651
Gaia DR2 5438787696188578944,5438787696188578944,3.455145,2.0266361,1.4285088,264.61925790754646,15.871702621154533
Gaia DR2 6596044064041777408,6596044064041777408,2.8933582,1.6357632,1.2575951,6.496498102615873,-60.77029760110778
Gaia DR2 6445023801209766016,6445023801209766016,1.2637815,0.57497215,0.6888094,334.43732960276515,-26.695607221244966
Gaia DR2 5505792626277930624,5505792626277930624,2.3234482,1.2251692,1.098279,262.2400739110416,-15.06970239563961
Gaia DR2 4948566146272563328,4948566146272563328,2.5667229,1.3982525,1.1684704,252.57309762461634,-62.77638054162152
Gaia DR2 6216270067751627648,6216270067751627648,2.522335,1.364357,1.157978,327.0090267111427,24.85334670551657
Gaia DR2 6636221455874416256,6636221455874416256,2.3483343,1.2433958,1.1049385,336.4579887721176,-22.344988077496033
Gaia DR2 5062113639787751168,5062113639787751168,2.6446018,1.4565907,1.1880112,237.96533845623165,-65.8754612219069
Gaia DR2 6135577729726661376,6135577729726661376,2.742836,1.5337963,1.2090397,303.90760204914153,19.082766555844348
Gaia DR2 4848349475331558528,4848349475331558528,1.9704237,0.9844532,0.9859705,250.10294099736234,-52.996516969168695
Gaia DR2 6722002157618237440,6722002157618237440,0.95585823,0.41006184,0.5457964,351.01164360895757,-13.735550719742255
Gaia DR2 6107094610428998784,6107094610428998784,2.314291,1.2244043,1.0898867,312.7450485250346,14.99626628098566
Gaia DR2 4752788682082236416,4752788682082236416,2.4326973,1.3054943,1.127203,265.92399686676,-60.689927862156566
Gaia DR2 3472631623190462080,3472631623190462080,3.513956,2.1290398,1.3849163,291.8851989762153,30.288669057856172
Gaia DR2 4663815552639822464,4663815552639822464,2.3739147,1.2575674,1.1163473,275.19196508824086,-35.71760052769711
Gaia DR2 5270880867490254976,5270880867490254976,2.7756443,1.5561237,1.2195206,280.9711711876868,-18.981493350420166
Gaia DR2 6453986646339264256,6453986646339264256,2.67982,1.4843531,1.195467,334.24165763913635,-36.507310155197494
Gaia DR2 6134116444414695808,6134116444414695808,2.2779999,1.1577463,1.1202536,303.9644597735701,16.069411045853677
Gaia DR2 5402903764121955840,5402903764121955840,2.8091173,1.5788822,1.2302351,282.13526482879814,26.90692186435872
Gaia DR2 6599093520886488192,6599093520886488192,0.7721014,0.32201385,0.45008755,8.37740603807241,-56.14520600834379
Gaia DR2 5194018373278662016,5194018373278662016,3.3593388,2.0070858,1.352253,296.2114204793554,-26.827406281771687
Gaia DR2 4745497103220803328,4745497103220803328,2.2001762,1.1456022,1.054574,270.57824279620706,-59.016722142347774
Gaia DR2 5439706342450728704,5439706342450728704,2.755908,1.5356035,1.2203045,262.3965935126727,15.421443325710417
Gaia DR2 4968002625633674752,4968002625633674752,2.3808937,1.2685404,1.1123533,248.42574654434227,-72.20240281676645
Gaia DR2 5379014640629980800,5379014640629980800,3.165326,1.8602352,1.3050909,290.8105361908894,16.82375452393154
Gaia DR2 5399045577820615680,5399045577820615680,0.9300537,0.39748955,0.53256416,282.1461089524681,23.14752907132202
Gaia DR2 6092711658311177600,6092711658311177600,2.8929815,1.6402407,1.2527409,317.81928716721126,12.922764618928893
Gaia DR2 4630008761229794432,4630008761229794432,1.6771975,0.80631447,0.870883,304.42338210052543,-34.02371736402849
Gaia DR2 6729474095049320704,6729474095049320704,2.4652948,1.2792845,1.1860104,358.25861423877217,-15.968997577163858
Gaia DR2 6368988556355913472,6368988556355913472,2.592535,1.4183083,1.1742268,317.4919588156381,-34.677822532438064
Gaia DR2 5003923258195175808,5003923258195175808,2.81209,1.5890818,1.2230082,322.4811966131717,-79.42823225581863
Gaia DR2 6480211373050615168,6480211373050615168,2.2576876,1.185215,1.0724726,352.3493820323134,-42.69170678359149
Gaia DR2 5602585727248347392,5602585727248347392,0.7772808,0.32466793,0.45261288,246.10408744817306,-12.00946997819663
Gaia DR2 5785833083915468544,5785833083915468544,2.4492626,1.3171053,1.1321573,308.1304183233357,-16.171458637701143
Gaia DR2 6117902603574182272,6117902603574182272,2.4690819,1.3331318,1.1359501,320.67765775441865,22.66000624314758
Gaia DR2 5385178159213565952,5385178159213565952,2.9201736,1.6665802,1.2535934,288.1251729337705,23.597523116687817
Gaia DR2 4776747972460493696,4776747972460493696,2.753768,1.5429621,1.2108059,262.74356872287575,-38.460463549106265
Gaia DR2 6780778991220623232,6780778991220623232,2.6977005,1.4998865,1.197814,10.97655442934873,-41.974468396928025
Gaia DR2 4963606056591161984,4963606056591161984,2.4595575,1.3314285,1.128129,253.07727144584697,-68.00734079730238
Gaia DR2 1995893567564624256,1995893567564624256,2.799631,1.5758152,1.2238159,110.35689081237116,-6.301584521395764
Gaia DR2 2136922804459816448,2136922804459816448,2.215784,1.0446644,1.1711197,85.68021329122182,16.432723650784602
Gaia DR2 2115446804041391616,2115446804041391616,2.3466816,1.2321682,1.1145134,73.08713357443418,24.85704151225323
Gaia DR2 2054215615672386688,2054215615672386688,2.7140522,1.4242344,1.2898178,71.07361786416628,-2.9237470187613614
Gaia DR2 1859148032276447360,1859148032276447360,2.5025797,1.3431416,1.1594381,71.52216003826067,-7.370656006179637
Gaia DR2 1296172205961826816,1296172205961826816,1.5801897,0.7478981,0.8322916,65.56557534826608,61.21188092428399
Gaia DR2 3173590097098115712,3173590097098115712,2.4871464,1.3382969,1.1488495,212.5206076301427,-33.610908078270555
Gaia DR2 1713087395803333632,1713087395803333632,2.5082912,1.3470898,1.1612015,118.58652233195764,40.71017841380904
Gaia DR2 2548191009952925184,2548191009952925184,2.5890684,1.4061584,1.18291,107.42926471677325,-59.03406171911737
Gaia DR2 3016190850052494720,3016190850052494720,2.7191315,1.5004749,1.2186565,211.34743172539146,-17.719773568490616
Gaia DR2 3132740212170907648,3132740212170907648,2.7392845,1.5620384,1.1772461,206.44243150539796,2.0827222518455786
Gaia DR2 497193974059265664,497193974059265664,1.9285822,0.9619503,0.9666319,140.40990490136338,16.01688136002238
Gaia DR2 5724499542178113792,5724499542178113792,2.5625515,1.3937359,1.1688156,235.30443663346375,8.301352879812127
Gaia DR2 485472282454624640,485472282454624640,2.6488018,1.4413071,1.2074947,143.14914222602403,18.902553889189797
Gaia DR2 3261154374201831936,3261154374201831936,2.9459038,1.6759968,1.269907,185.43302066391598,-46.417528010124556
Gaia DR2 5668245022601877632,5668245022601877632,2.0089226,1.0063686,1.0025539,261.20013758962347,30.174096300823752
Gaia DR2 268798294838861696,268798294838861696,2.6795788,1.3859081,1.2936707,155.50286007774125,16.026585537991064
Gaia DR2 2207045670348334720,2207045670348334720,2.869526,1.6232834,1.2462425,108.45003798923544,1.9506439180450335
Gaia DR2 2251989896054899200,2251989896054899200,2.8760967,1.6260128,1.2500839,92.82948858578331,21.157024056794036
Gaia DR2 500077512021675392,500077512021675392,2.7540903,1.541605,1.2124853,139.27161509691845,15.212371410776193
Gaia DR2 2279733460641842432,2279733460641842432,1.7514162,0.85279274,0.89862347,114.0795816326417,15.232981093145302
Gaia DR2 546061837073588864,546061837073588864,2.4985943,1.3543091,1.1442852,129.9377144939211,9.290052045218843
Gaia DR2 2215430790837753088,2215430790837753088,2.6004333,1.4128342,1.1875992,118.09126049645083,8.57610585396545
Gaia DR2 538028942560849152,538028942560849152,2.537653,1.3633156,1.1743374,119.48884184782803,11.785947530178678
Gaia DR2 2043199849193498752,2043199849193498752,2.0059433,1.0117188,0.99422455,65.21246082636998,9.797734609542108
Gaia DR2 529648224419053696,529648224419053696,1.9702988,0.9875746,0.9827242,121.27171879335185,5.724539828739326
Gaia DR2 490320858154363776,490320858154363776,2.9598284,1.7011509,1.2586775,139.39911832602323,10.978186905033105
Gaia DR2 2165066595583748736,2165066595583748736,1.9527884,0.97437286,0.9784155,91.22399081572507,-0.15558551349262992
Gaia DR2 1150874321332023680,1150874321332023680,2.6602669,1.4624538,1.197813,126.43277744016635,30.0852324621435
Gaia DR2 5711232628723560832,5711232628723560832,2.5213432,1.2064896,1.3148537,240.18473066114203,3.27047769429029
Gaia DR2 482374344023447040,482374344023447040,1.7222433,0.8333521,0.8888912,144.332661515595,13.659894228181429
Gaia DR2 528294038408480512,528294038408480512,2.4386415,1.3011103,1.1375313,119.49244738590772,3.87585196130877
Gaia DR2 2039371010410210944,2039371010410210944,2.906355,1.6531734,1.2531815,61.76564949927758,9.689843744061465
Gaia DR2 1847923667817802112,1847923667817802112,2.642538,1.4583397,1.1841984,74.7222089854463,-14.907497933361608
Gaia DR2 2002304136975809664,2002304136975809664,1.9271135,0.9624758,0.96463776,104.17087933816636,-4.730531640053916
Gaia DR2 2004402039527600384,2004402039527600384,2.4890957,1.3452196,1.1438761,99.13195726313262,-2.7741479005208305
Gaia DR2 3389026786238193152,3389026786238193152,0.45072174,0.18057728,0.27014446,191.50089928158613,-12.12114867719197
Gaia DR2 5607044281257963008,5607044281257963008,2.5399923,1.3859634,1.1540289,242.5560981315747,-12.829479688137294
