,Gaia2,RAdeg,DEdeg,PDis,plx,e_plx,Gmag,e_Gmag,Bpmag,e_Bpmag,Rpmag,e_Rpmag,Sep,pmRA,e_pmRA,pmDE,e_pmDE,RVel,e_RVel,Age,PreAge,CoolAge,[Fe/H],DM,Av,e_Age,e_PreAge,e_CoolAge,e_[Fe/H],e_DM,e_Av,Nb,PCont
1792,3485568,313.170269,33.17539,0.00215,2.547,26.258,17.392,0.0009,18.837,0.016,16.189,0.004,3037.007,-11.33,0.131,-18.255,0.166,0.0,0.0,6.229,6.031,0.198,-0.926,8.097,0.031,2.803,2.81,0.015,0.592,0.06,0.011,7,0.003
1793,14637184,327.589917,54.394498,0.00228,2.714,32.964,17.07,0.0009,18.288,0.016,15.935,0.004,3020.7355,20.965,0.164,6.064,0.133,0.0,0.0,9.698,9.328,0.369,-1.108,8.297,0.082,2.408,2.411,0.022,0.53,0.052,0.015,7,0.003
1794,6650112,330.200247,41.782237,0.00418,1.936,69.4,15.095,0.0004,15.729,0.002,14.343,0.001,7779.7171,10.972,0.04,-8.153,0.05,0.0,0.0,10.365,10.179,0.186,-1.213,8.762,0.063,2.036,2.033,0.013,0.465,0.03,0.013,7,0.058
1795,869632,19.149974,-26.38321,0.00297,2.566,46.893,15.688,0.001,16.569,0.005,14.746,0.002,4166.5458,19.836,0.123,6.843,0.084,0.0,0.0,10.857,10.729,0.128,-1.266,7.865,0.016,1.805,1.805,0.011,0.464,0.038,0.004,7,0.007
1796,1821056,313.448322,-3.586061,0.00207,2.748,44.576,16.258,0.0006,17.279,0.005,15.254,0.002,2714.4701,-5.061,0.108,-17.778,0.076,0.0,0.0,9.507,9.322,0.185,-1.147,7.888,0.037,2.297,2.297,0.012,0.518,0.035,0.01,7,0.001
1797,2557184,291.566158,38.566565,0.00085,2.596,26.367,17.664,0.0012,18.956,0.025,16.54,0.005,1179.08,-14.417,0.167,-28.099,0.183,0.0,0.0,4.378,4.259,0.119,-0.845,7.914,0.013,2.584,2.588,0.012,0.648,0.069,0.004,7,0.0
1798,3072,123.683082,35.262967,0.00512,1.962,52.489,11.467,0.0006,11.754,0.001,11.033,0.001,9393.6056,9.332,0.062,-18.973,0.044,-6.657,1.131,8.887,8.633,0.254,-1.066,8.535,0.072,2.606,2.607,0.015,0.562,0.035,0.009,7,0.078
1799,3892096,82.944884,44.759339,0.00138,2.667,30.624,16.278,0.0006,17.413,0.009,15.225,0.002,1867.0615,16.768,0.109,-15.464,0.086,0.0,0.0,7.125,6.62,0.506,-0.938,8.265,0.155,3.151,3.157,0.028,0.597,0.062,0.017,7,0.0
1800,2145280,343.210914,79.472138,0.00146,2.896,74.507,16.062,0.0007,17.1,0.006,15.055,0.002,1814.9408,11.736,0.072,1.688,0.071,0.0,0.0,11.615,11.299,0.316,-1.433,8.018,0.087,1.423,1.422,0.013,0.371,0.025,0.013,7,0.0
1801,1433600,357.373583,30.757068,0.00147,2.609,43.218,16.187,0.0006,17.255,0.005,15.165,0.001,2022.3521,-19.071,0.082,-13.747,0.048,0.0,0.0,11.802,11.589,0.213,-1.404,7.961,0.078,1.217,1.216,0.013,0.358,0.028,0.01,7,0.0
1802,4119296,82.055236,38.210315,0.00322,2.788,99.867,13.839,0.0004,14.371,0.004,13.177,0.001,4159.1655,13.485,0.06,-16.295,0.041,0.0,0.0,7.219,6.97,0.249,-0.876,7.857,0.046,2.648,2.644,0.01,0.595,0.021,0.012,7,0.007
1803,1602304,357.350332,12.825649,0.00188,2.525,93.915,14.25,0.0002,14.774,0.002,13.588,0.001,2684.2715,-35.322,0.054,-22.571,0.03,0.0,0.0,11.253,11.156,0.097,-1.239,8.115,0.078,1.621,1.62,0.009,0.474,0.02,0.013,7,0.001
1804,425344,153.461903,8.80882,0.00338,1.906,44.547,14.378,0.0004,14.849,0.002,13.763,0.002,6388.9281,-16.204,0.059,2.154,0.062,0.0,0.0,10.042,9.89,0.152,-1.191,8.56,0.071,2.222,2.222,0.012,0.5,0.042,0.011,7,0.036
1805,16662144,313.542689,39.131005,0.00147,2.659,29.953,17.513,0.001,18.755,0.016,16.379,0.005,1989.6085,27.562,0.132,6.287,0.149,0.0,0.0,6.002,5.81,0.192,-0.891,7.891,0.01,2.911,2.917,0.014,0.602,0.057,0.006,7,0.0
1806,19712,15.256019,24.011303,0.00885,2.857,65.829,11.423,0.0004,11.694,0.001,11.005,0.001,11145.7822,6.894,0.073,-10.383,0.081,5.81,0.75,10.198,10.107,0.091,-1.287,7.861,0.043,2.014,2.012,0.009,0.388,0.032,0.01,7,0.097
1807,1892224,35.517192,45.373725,0.00698,1.458,30.297,12.796,0.0002,13.116,0.002,12.324,0.001,17249.7786,-0.091,0.089,-12.038,0.076,-73.169,2.898,10.746,10.687,0.059,-1.285,9.092,0.143,1.925,1.925,0.012,0.49,0.067,0.012,7,0.167
1808,3271424,78.253908,53.903033,0.00239,3.012,39.564,16.143,0.0008,17.441,0.008,15.02,0.002,2860.0775,1.863,0.114,10.096,0.112,0.0,0.0,10.617,10.078,0.539,-1.218,8.124,0.129,2.179,2.184,0.021,0.464,0.045,0.015,7,0.002
1809,1192704,122.518426,40.978284,0.00292,2.533,58.779,15.256,0.0005,16.049,0.005,14.395,0.002,4154.9464,0.512,0.063,-7.84,0.052,0.0,0.0,9.943,9.771,0.172,-1.158,8.151,0.058,2.331,2.331,0.011,0.445,0.03,0.01,7,0.007
1810,734336,20.853276,29.469084,0.00916,3.076,120.719,13.868,0.0003,14.425,0.003,13.177,0.002,10725.1839,-3.948,0.048,-12.539,0.047,0.0,0.0,10.812,10.689,0.123,-1.363,7.89,0.078,1.626,1.623,0.008,0.389,0.016,0.01,7,0.093
1811,28106368,285.246894,18.629945,0.00543,3.208,71.909,12.491,0.0002,12.965,0.001,11.875,0.001,6095.3165,8.839,0.061,-12.999,0.07,-69.891,2.508,8.722,8.342,0.38,-1.004,7.965,0.043,2.638,2.639,0.012,0.592,0.03,0.014,7,0.031
1812,7411968,330.409094,44.842767,0.00211,3.07,115.091,14.809,0.0003,15.515,0.002,14.007,0.001,2468.9356,16.623,0.043,-4.964,0.048,0.0,0.0,2.306,1.914,0.393,-0.754,7.632,0.053,0.565,0.566,0.009,0.626,0.019,0.01,7,0.0
1813,872192,320.297047,-11.728042,0.00645,2.904,109.31,13.549,0.0003,14.212,0.004,12.781,0.001,7998.6368,-44.408,0.056,-13.117,0.043,0.0,0.0,8.818,8.747,0.071,-1.04,7.759,0.017,2.352,2.35,0.007,0.512,0.02,0.008,7,0.061
1814,4571136,104.906851,4.735584,0.00943,3.059,67.594,12.475,0.0002,12.769,0.002,12.017,0.001,11101.9379,-21.507,0.07,-32.792,0.061,-30.799,4.72,3.796,3.424,0.372,-0.758,7.601,0.034,1.497,1.503,0.013,0.628,0.032,0.007,7,0.096
1815,868480,91.163442,-6.363964,0.00073,2.687,26.747,16.771,0.0014,17.841,0.017,15.713,0.004,984.6834,15.241,0.172,24.823,0.162,0.0,0.0,7.531,7.405,0.126,-1.057,7.873,0.01,2.701,2.704,0.013,0.585,0.061,0.007,7,0.0
1816,3126400,343.619887,36.470774,0.00757,2.111,121.573,13.179,0.0002,13.561,0.001,12.638,0.001,12914.1805,0.743,0.018,-12.783,0.023,0.0,0.0,10.696,10.527,0.17,-1.257,8.698,0.17,2.063,2.06,0.009,0.455,0.016,0.012,7,0.115
1817,2131072,77.120453,-27.069253,0.00273,2.953,30.445,17.225,0.0009,18.489,0.016,16.115,0.004,3326.1114,-4.167,0.147,1.564,0.207,0.0,0.0,10.328,10.259,0.068,-1.516,7.427,0.002,1.709,1.708,0.008,0.308,0.045,0.002,7,0.004
1818,14733440,308.092807,52.4973,0.01178,2.981,163.293,12.976,0.0004,13.367,0.001,12.436,0.001,14231.3914,10.23,0.033,-8.194,0.033,-0.987,4.122,4.71,4.554,0.157,-0.802,7.724,0.014,2.066,2.063,0.006,0.623,0.013,0.008,7,0.132
1819,736256,330.603274,-23.304164,0.01282,2.816,56.786,15.277,0.0006,16.006,0.003,14.454,0.002,16390.3571,-3.633,0.084,-14.179,0.096,0.0,0.0,9.753,9.676,0.076,-1.165,7.788,0.011,2.403,2.401,0.007,0.465,0.034,0.007,7,0.158
1820,4227840,84.888177,69.647946,0.00143,2.976,20.408,18.217,0.0013,19.71,0.025,16.975,0.004,1724.4556,7.44,0.177,-39.317,0.224,0.0,0.0,8.134,7.733,0.402,-0.929,7.696,0.073,2.969,2.984,0.022,0.58,0.058,0.012,7,0.0
1821,1737728,53.991637,26.76341,0.00555,3.017,54.246,15.337,0.0005,16.295,0.003,14.372,0.001,6625.9202,-10.365,0.099,-4.656,0.076,0.0,0.0,11.958,11.455,0.502,-1.37,7.902,0.151,1.406,1.408,0.016,0.367,0.036,0.013,7,0.04
1822,6208000,58.810953,47.536585,0.00365,3.76,92.843,15.457,0.0004,16.454,0.004,14.467,0.002,3494.5259,-6.512,0.072,-15.754,0.058,0.0,0.0,10.204,9.593,0.612,-1.06,7.7,0.102,2.277,2.281,0.013,0.526,0.022,0.013,7,0.005
1823,1787136,108.992142,62.887032,0.00148,2.75,33.268,16.489,0.0007,17.543,0.007,15.469,0.003,1940.8537,3.092,0.094,-8.433,0.094,0.0,0.0,11.102,10.953,0.149,-1.427,7.702,0.03,1.725,1.725,0.012,0.354,0.039,0.01,7,0.0
1824,2625024,83.937786,-11.529164,0.00206,3.53,58.372,14.802,0.0004,15.646,0.003,13.905,0.002,2105.1765,6.09,0.097,-19.581,0.112,0.0,0.0,5.625,5.143,0.483,-0.806,7.551,0.136,2.391,2.399,0.016,0.631,0.035,0.011,7,0.0
1825,13441280,340.000276,52.857609,0.00376,3.0,110.001,14.742,0.0004,15.442,0.002,13.933,0.002,4516.9097,49.273,0.047,31.692,0.05,0.0,0.0,8.522,8.202,0.319,-0.931,7.955,0.051,2.602,2.601,0.009,0.594,0.019,0.012,7,0.008
1826,4845440,300.84137,-17.349501,0.00167,2.988,34.536,16.378,0.0035,17.566,0.015,15.276,0.008,2011.1789,-6.262,0.138,-20.142,0.072,0.0,0.0,11.389,10.902,0.486,-1.294,7.956,0.138,1.655,1.659,0.02,0.42,0.048,0.011,7,0.0
1827,1504512,206.388045,-27.174464,0.00332,2.927,81.042,14.66,0.0005,15.339,0.003,13.876,0.002,4078.0962,-4.169,0.059,-20.828,0.059,0.0,0.0,11.708,11.605,0.103,-1.356,7.806,0.048,1.252,1.25,0.008,0.319,0.021,0.01,7,0.007
1828,8677888,106.421151,-2.069575,0.00115,2.904,22.663,17.526,0.0015,18.986,0.027,16.366,0.004,1424.5763,-9.626,0.217,5.413,0.198,0.0,0.0,4.526,4.174,0.352,-0.829,7.682,0.015,2.56,2.581,0.03,0.633,0.081,0.005,7,0.0
1829,2259200,238.974431,24.509104,0.00461,2.923,23.057,17.571,0.0007,18.996,0.011,16.374,0.002,5680.7786,-9.373,0.151,-53.224,0.201,0.0,0.0,6.646,6.328,0.318,-0.874,7.73,0.173,3.092,3.106,0.021,0.589,0.063,0.0,7,0.024
1830,6223232,105.251105,-15.343081,0.00531,2.621,31.03,16.295,0.0005,17.357,0.005,15.259,0.002,7292.0646,-24.599,0.13,5.199,0.133,0.0,0.0,6.051,5.846,0.205,-0.873,7.897,0.02,2.86,2.865,0.015,0.605,0.057,0.0,7,0.051
1831,12072320,112.365016,-27.052754,0.00225,2.877,88.056,15.439,0.0005,16.17,0.022,14.46,0.01,2809.49,-12.085,0.048,-8.409,0.052,0.0,0.0,0.834,0.36,0.474,-0.678,7.707,0.049,0.083,0.082,0.019,0.639,0.025,0.012,7,0.002
1832,927104,156.49134,72.075413,0.00496,3.228,84.918,15.707,0.0007,16.684,0.005,14.717,0.002,5531.8247,34.679,0.054,-5.98,0.061,0.0,0.0,8.646,8.372,0.274,-0.975,7.811,0.372,2.431,2.43,0.01,0.555,0.022,0.0,7,0.021
1833,1629184,303.889181,79.581288,0.00422,2.981,128.99,12.416,0.0003,12.772,0.002,11.913,0.001,5095.5912,11.282,0.044,7.251,0.051,-6.593,1.515,7.461,7.397,0.065,-0.869,7.843,0.219,2.713,2.711,0.005,0.592,0.016,0.0,7,0.012
1834,3838976,76.467054,70.840248,0.00084,3.245,31.101,17.689,0.0012,19.084,0.019,16.53,0.006,935.4833,0.143,0.141,-16.641,0.187,0.0,0.0,3.423,3.083,0.34,-0.746,7.764,0.378,1.815,1.829,0.024,0.633,0.064,0.0,7,0.0
1835,3580544,351.321177,42.429983,0.00554,3.061,38.824,16.941,0.0008,18.177,0.013,15.839,0.002,6511.4797,-17.472,0.108,-20.031,0.097,0.0,0.0,1.105,0.783,0.321,-0.746,7.922,0.384,0.267,0.28,0.023,0.644,0.054,0.0,7,0.038
1836,996864,22.575605,34.788876,0.00538,2.798,26.107,13.599,0.0006,14.18,0.002,12.887,0.002,6920.0441,-8.01,0.166,-38.267,0.15,0.0,0.0,8.059,7.983,0.075,-1.089,7.737,0.078,2.767,2.767,0.008,0.497,0.055,0.0,7,0.045
1837,430848,335.790706,-12.560885,0.0065,2.773,85.636,14.495,0.0005,15.076,0.003,13.787,0.001,8437.921,9.779,0.066,-16.89,0.056,0.0,0.0,9.766,9.633,0.132,-1.157,7.777,0.006,2.025,2.024,0.008,0.49,0.022,0.0,7,0.067
1838,2103040,132.106876,41.049584,0.00705,3.065,78.769,14.833,0.0003,15.638,0.002,13.957,0.001,8279.8242,32.932,0.055,-6.73,0.044,0.0,0.0,6.828,6.792,0.036,-0.87,7.719,0.155,2.277,2.276,0.004,0.537,0.027,0.0,7,0.065
1839,5509504,117.602593,-4.691702,0.00291,2.529,96.157,13.786,0.0006,14.283,0.002,13.152,0.002,4139.2991,-14.181,0.044,1.467,0.031,0.0,0.0,7.516,7.41,0.105,-0.909,8.038,0.057,2.541,2.538,0.007,0.608,0.022,0.0,7,0.007
1840,798208,344.530151,10.032536,0.00195,3.332,29.93,16.668,0.001,17.823,0.019,15.602,0.003,2109.5074,-12.921,0.164,-18.929,0.124,0.0,0.0,1.361,1.279,0.082,-0.795,7.676,0.304,0.692,0.696,0.01,0.646,0.073,0.0,7,0.0
1841,599808,210.652806,-1.826355,0.0038,3.564,86.991,15.147,0.0007,16.031,0.002,14.218,0.003,3838.6934,3.425,0.1,-15.9,0.067,0.0,0.0,2.551,2.49,0.061,-0.757,7.452,0.211,1.055,1.054,0.004,0.637,0.025,0.0,7,0.006
1842,1192960,51.375609,-10.03625,0.00141,3.224,23.486,17.733,0.0013,19.093,0.045,16.536,0.004,1579.6226,19.288,0.263,-23.867,0.268,0.0,0.0,3.722,3.677,0.045,-0.765,7.655,0.223,2.153,2.155,0.005,0.603,0.079,0.0,7,0.0
1843,55936,81.273524,74.291805,0.00238,3.022,38.203,16.946,0.0008,18.161,0.009,15.855,0.004,2832.4149,6.036,0.103,-20.041,0.115,0.0,0.0,0.247,0.082,0.165,-0.641,8.104,0.515,0.025,0.011,0.017,0.649,0.059,0.0,7,0.002
1844,865792,40.93049,17.278979,0.00106,3.216,34.565,16.779,0.0013,18.199,0.018,15.591,0.003,1184.0741,7.015,0.219,-7.996,0.151,0.0,0.0,6.748,6.659,0.089,-0.898,7.681,0.279,2.656,2.656,0.008,0.585,0.05,0.0,7,0.0
1845,12644608,113.31066,-30.445773,0.00591,3.537,27.719,18.131,0.0014,19.633,0.046,16.93,0.008,6017.8973,29.137,0.199,10.178,0.209,0.0,0.0,1.389,0.194,1.195,-0.652,7.265,0.006,0.099,0.051,0.13,0.653,0.076,0.0,7,0.03
1846,990336,153.133845,-20.443831,0.00216,3.343,26.144,17.181,0.0012,18.257,0.014,16.157,0.005,2325.0736,-45.071,0.252,-49.334,0.18,0.0,0.0,6.239,5.776,0.463,-0.861,7.372,0.05,2.953,2.974,0.028,0.613,0.063,0.0,7,0.0
1847,4487808,96.059458,2.98133,0.00167,3.511,24.692,17.315,0.0018,18.806,0.037,16.135,0.005,1716.7418,-2.671,0.249,-30.119,0.238,0.0,0.0,1.564,1.352,0.212,-0.764,7.329,0.05,0.739,0.753,0.024,0.643,0.086,0.0,7,0.0
1848,1223936,181.062928,-24.055002,0.0053,3.574,36.803,17.109,0.0009,18.432,0.011,15.964,0.002,5342.4449,-36.869,0.162,5.996,0.123,0.0,0.0,6.434,6.306,0.127,-0.903,7.429,0.211,2.612,2.615,0.011,0.61,0.054,0.0,7,0.017
1849,2056704,173.499421,-23.853368,0.00319,2.282,24.441,16.662,0.0008,17.753,0.009,15.627,0.002,5035.2161,6.293,0.13,-4.146,0.093,0.0,0.0,9.765,9.547,0.217,-1.163,8.103,0.142,2.231,2.235,0.013,0.478,0.039,0.0,7,0.011
1850,839040,344.801061,9.849749,0.00173,3.287,36.618,13.5,0.0005,14.062,0.001,12.803,0.001,1893.108,1.781,0.188,11.638,0.11,0.0,0.0,5.975,5.94,0.036,-1.017,7.704,0.341,2.927,2.925,0.005,0.567,0.049,0.0,7,0.0
1851,4202752,99.383507,0.419564,0.00916,3.212,45.869,10.689,0.001,10.848,0.003,10.43,0.002,10265.4266,-5.831,0.102,-27.27,0.088,-11.498,8.747,0.879,0.431,0.448,-0.674,7.497,0.024,0.115,0.126,0.029,0.627,0.048,0.0,7,0.088
1852,10345600,237.459465,-29.037606,0.00431,3.639,73.732,12.84,0.0002,13.319,0.001,12.209,0.001,4264.3019,-51.593,0.071,-11.121,0.053,-71.184,1.009,0.225,0.081,0.144,-0.638,7.766,0.57,0.017,0.008,0.011,0.648,0.028,0.0,7,0.008
1853,16107520,325.890149,51.116101,0.00859,2.701,94.495,15.42,0.0005,16.244,0.003,14.527,0.001,11446.9485,-11.623,0.051,-23.166,0.046,0.0,0.0,11.109,10.603,0.506,-1.243,7.828,0.012,1.73,1.732,0.01,0.45,0.021,0.0,7,0.1
1854,1206528,323.696844,16.160634,0.01245,3.254,94.916,14.541,0.0005,15.242,0.004,13.742,0.001,13774.953,26.319,0.054,-3.784,0.078,0.0,0.0,1.164,0.981,0.183,-0.754,7.709,0.274,0.317,0.317,0.007,0.646,0.022,0.0,7,0.126
1855,3537920,65.115981,65.904106,0.00967,3.589,27.32,17.901,0.0011,19.453,0.033,16.645,0.003,9698.8341,18.698,0.124,-24.58,0.199,0.0,0.0,1.297,0.933,0.364,-0.745,7.287,0.054,0.433,0.456,0.035,0.644,0.078,0.0,7,0.082
1856,6410240,284.581176,37.190339,0.00181,3.037,104.538,15.539,0.0005,16.423,0.004,14.616,0.001,2146.317,-29.823,0.05,-16.653,0.058,0.0,0.0,2.628,2.085,0.543,-0.772,7.603,0.015,0.702,0.708,0.012,0.631,0.021,0.0,7,0.0
1857,18456192,307.917762,31.832651,0.00198,3.165,61.735,16.2,0.0008,17.186,0.005,15.141,0.003,2255.9594,18.74,0.069,39.578,0.081,0.0,0.0,2.032,1.824,0.207,-0.793,7.541,0.038,0.603,0.605,0.01,0.623,0.034,0.0,7,0.0
1858,1422336,296.921813,57.315978,0.00624,3.441,168.021,11.975,0.0002,12.372,0.001,11.433,0.001,6529.5541,-28.1,0.04,-18.334,0.039,-30.51,1.972,9.959,9.785,0.173,-1.175,7.325,0.012,2.089,2.087,0.007,0.479,0.012,0.0,7,0.039
1859,1115776,201.582541,-22.708519,0.00404,3.484,77.337,12.261,0.0066,12.774,0.021,11.595,0.019,4178.7516,-24.588,0.074,-12.363,0.073,0.0,0.0,1.133,1.087,0.046,-0.782,7.619,0.335,0.404,0.403,0.003,0.641,0.028,0.0,7,0.007
1860,7638912,118.450376,-14.329325,0.002,3.39,63.157,15.734,0.0004,16.728,0.004,14.749,0.001,2119.35,-17.82,0.063,-6.134,0.058,0.0,0.0,1.451,0.994,0.457,-0.749,7.349,0.056,0.304,0.311,0.018,0.637,0.033,0.01,7,0.0
1861,681984,6.304708,26.108102,0.00432,3.444,34.026,16.378,0.0007,17.552,0.007,15.295,0.002,4510.2739,-9.877,0.147,-1.764,0.103,0.0,0.0,9.937,9.751,0.186,-1.166,7.342,0.014,2.175,2.177,0.01,0.457,0.032,0.007,7,0.008
1862,942592,196.376913,-25.010837,0.0014,3.827,67.858,15.563,0.0008,16.575,0.005,14.562,0.003,1321.1688,-15.437,0.099,8.908,0.093,0.0,0.0,9.505,9.031,0.473,-1.023,7.499,0.084,2.469,2.473,0.012,0.514,0.028,0.011,7,0.0
1863,3673216,312.998009,20.944166,0.00791,3.463,41.254,16.765,0.0007,18.117,0.01,15.602,0.002,8222.346,-13.919,0.122,1.31,0.088,0.0,0.0,2.913,2.584,0.328,-0.732,7.41,0.037,1.19,1.201,0.02,0.646,0.051,0.01,7,0.064
1864,1950720,328.92485,60.533901,0.00201,2.914,50.612,16.725,0.0008,17.866,0.014,15.655,0.003,2486.2297,3.83,0.127,-31.265,0.105,0.0,0.0,4.057,3.598,0.459,-0.781,7.969,0.054,2.164,2.173,0.019,0.628,0.041,0.014,7,0.0
1865,3572608,60.509133,40.368087,0.00504,3.414,88.656,9.583,0.0003,9.939,0.001,9.092,0.001,5311.7659,20.607,0.084,-15.078,0.057,0.0,0.0,12.104,11.962,0.142,-1.39,7.937,0.258,1.08,1.078,0.01,0.377,0.023,0.01,7,0.016
1866,1202048,140.830263,79.814073,0.00315,3.825,41.306,16.282,0.0011,17.657,0.007,15.108,0.001,2960.6297,3.046,0.162,-9.501,0.168,0.0,0.0,4.412,3.953,0.459,-0.776,7.248,0.081,2.093,2.107,0.022,0.634,0.049,0.011,7,0.002
1867,10600960,39.049136,62.839733,0.00905,2.561,96.464,15.061,0.0003,15.825,0.002,14.215,0.001,12725.0283,-7.429,0.031,-1.443,0.05,0.0,0.0,0.969,0.215,0.754,-0.685,8.094,0.052,0.094,0.076,0.042,0.659,0.023,0.023,7,0.112
1868,2510208,309.489278,7.820635,0.01278,3.792,82.991,15.529,0.0005,16.554,0.004,14.53,0.002,12137.5892,16.565,0.071,-0.203,0.051,0.0,0.0,12.531,12.419,0.113,-1.484,7.143,0.002,0.818,0.816,0.009,0.396,0.02,0.002,7,0.106
1869,13345152,345.397138,55.920385,0.01905,4.269,169.045,14.416,0.0003,15.229,0.003,13.531,0.001,16067.1643,15.304,0.047,-19.011,0.038,0.0,0.0,5.942,5.226,0.717,-0.831,7.332,0.051,2.395,2.402,0.012,0.635,0.013,0.012,7,0.154
1870,7694720,100.633738,-1.274024,0.00172,3.14,24.231,15.933,0.0012,17.114,0.01,14.865,0.003,1975.6885,-10.738,0.139,36.695,0.107,0.0,0.0,1.681,1.369,0.311,-0.776,7.565,0.031,0.74,0.76,0.032,0.638,0.084,0.007,7,0.0
1871,1863552,48.850676,39.805127,0.00494,2.835,105.477,14.138,0.0003,14.709,0.001,13.436,0.001,6267.4551,13.829,0.052,-27.378,0.04,0.0,0.0,10.957,10.813,0.144,-1.237,7.871,0.074,1.703,1.701,0.008,0.441,0.019,0.011,7,0.034
1872,7977344,294.850481,45.49737,0.00597,3.665,52.816,17.185,0.0011,18.686,0.015,15.993,0.003,5864.7842,-7.51,0.137,-26.557,0.188,0.0,0.0,1.794,1.55,0.244,-0.758,7.256,0.026,0.532,0.536,0.013,0.654,0.041,0.01,7,0.027
1873,6210688,57.692071,62.041661,0.00279,4.171,99.597,15.607,0.0004,16.69,0.003,14.575,0.002,2410.4817,7.398,0.065,17.466,0.058,0.0,0.0,4.99,4.092,0.897,-0.799,7.108,0.063,2.161,2.174,0.022,0.631,0.021,0.012,7,0.0
1874,7082112,357.775549,62.04532,0.0009,3.628,34.2,17.514,0.0014,18.849,0.025,16.361,0.004,897.9546,-14.706,0.163,-0.691,0.12,0.0,0.0,2.426,1.844,0.583,-0.767,7.219,0.023,0.836,0.863,0.038,0.65,0.064,0.006,7,0.0
1875,2057088,156.777718,-22.704759,0.00123,3.926,43.329,16.959,0.0007,18.318,0.011,15.807,0.002,1125.3752,-19.686,0.145,17.513,0.132,0.0,0.0,6.159,5.621,0.538,-0.813,7.186,0.076,2.651,2.664,0.022,0.6,0.045,0.011,7,0.0
1876,1822720,19.461147,59.961622,0.00382,3.764,23.039,18.459,0.0021,20.166,0.045,17.174,0.008,3649.8675,25.445,0.214,-3.609,0.217,0.0,0.0,0.995,0.277,0.718,-0.67,7.412,0.041,0.078,0.106,0.08,0.645,0.095,0.015,7,0.005
1877,2493440,63.236874,-1.680716,0.00509,3.86,76.43,14.769,0.0004,15.675,0.004,13.833,0.002,4749.2417,16.554,0.069,-10.087,0.048,0.0,0.0,4.612,3.6,1.012,-0.775,7.103,0.064,1.979,1.997,0.031,0.635,0.028,0.01,7,0.009
1878,3012224,90.117512,44.660257,0.00207,3.782,22.761,16.567,0.0031,17.819,0.01,15.415,0.002,1974.4632,-0.82,0.226,4.949,0.199,0.0,0.0,7.159,6.418,0.74,-0.912,7.024,0.006,3.03,3.063,0.046,0.597,0.069,0.002,7,0.0
1879,749312,176.469033,10.249876,0.00553,3.383,23.11,17.428,0.0016,18.933,0.047,16.219,0.004,5880.8906,-40.028,0.239,-0.704,0.177,0.0,0.0,10.013,9.934,0.079,-1.143,7.065,0.001,2.041,2.041,0.008,0.434,0.038,0.001,7,0.027
1880,6358784,99.236514,-21.049485,0.00635,4.208,148.577,14.381,0.0003,15.199,0.002,13.504,0.001,5430.1893,12.457,0.035,35.975,0.042,0.0,0.0,1.594,1.212,0.382,-0.755,6.928,0.046,0.333,0.332,0.009,0.639,0.015,0.008,7,0.019
1881,166656,282.718852,54.749987,0.00768,3.495,46.525,17.228,0.001,18.501,0.026,16.106,0.004,7912.1093,9.652,0.147,14.283,0.166,0.0,0.0,9.671,9.583,0.088,-1.105,7.254,0.014,2.292,2.291,0.008,0.553,0.038,0.006,7,0.06
1882,2587392,307.815559,39.966174,0.0032,3.648,48.425,17.048,0.0014,18.721,0.03,15.811,0.005,3162.4142,4.405,0.136,6.891,0.133,0.0,0.0,5.833,5.613,0.22,-0.843,7.464,0.041,2.431,2.433,0.011,0.589,0.041,0.01,7,0.003
1883,3599616,91.579213,11.047702,0.00235,3.732,86.39,14.93,0.0004,15.769,0.004,14.039,0.002,2265.7759,-8.566,0.068,-24.205,0.058,0.0,0.0,2.807,2.598,0.208,-0.799,7.149,0.007,0.947,0.948,0.007,0.625,0.025,0.002,7,0.0
1884,4027648,324.156646,29.599778,0.00102,3.653,39.277,16.8,0.0008,18.119,0.011,15.659,0.003,1009.5363,6.631,0.191,-19.275,0.199,0.0,0.0,7.329,7.044,0.285,-0.872,7.184,0.013,2.807,2.814,0.014,0.615,0.043,0.004,7,0.0
1885,4924800,67.821797,63.259783,0.00216,3.358,79.649,15.683,0.0004,16.804,0.004,14.631,0.001,2316.4092,18.718,0.06,-1.843,0.061,0.0,0.0,5.905,5.316,0.589,-0.837,7.747,0.098,2.723,2.73,0.015,0.618,0.027,0.013,7,0.0
1886,8042368,356.56792,64.136991,0.00171,3.035,68.885,16.119,0.001,17.185,0.007,15.09,0.003,2024.3942,16.379,0.078,-11.847,0.055,0.0,0.0,2.33,2.125,0.205,-0.784,7.914,0.335,1.187,1.184,0.01,0.637,0.03,0.0,7,0.0
1887,3062784,92.07803,59.895947,0.00146,3.687,31.726,17.474,0.0013,18.759,0.02,16.321,0.004,1421.84,-10.328,0.143,11.489,0.161,0.0,0.0,0.572,0.487,0.085,-0.769,7.529,0.38,0.18,0.186,0.012,0.649,0.068,0.0,7,0.0
1888,4155776,341.957559,71.916556,0.00654,3.97,129.34,15.347,0.0004,16.378,0.004,14.344,0.001,5932.0482,-17.469,0.049,-23.077,0.047,0.0,0.0,4.058,3.812,0.246,-0.794,7.028,0.021,1.349,1.347,0.007,0.635,0.017,0.0,7,0.028
