,ID1,ID2,RA1deg,RA2deg,DE1deg,DE2deg,plx1,plx2,e_plx1,e_plx2,Gmag1,Gmag2,e_Gmag1,e_Gmag2,Bpmag1,Bpmag2,e_Bpmag1,e_Bpmag2,Rpmag1,Rpmag2,e_Rpmag1,e_Rpmag2,pmRA1,pmRA2,e_pmRA1,e_pmRA2,pmDE1,pmDE2,e_pmDE1,e_pmDE2,RVel1,RVel2,e_RVel1,e_RVel2,gmag1,gmag2,rmag1,rmag2,imag1,imag2,zmag1,zmag2,e_gmag1,e_gmag2,e_rmag1,e_rmag2,e_imag1,e_imag2,e_zmag1,e_zmag2,Age1,Age2,ZMass1,ZMass2,PreAge1,PreAge2,CoolAge1,CoolAge2,[Fe/H]1,[Fe/H]2,DM1,DM2,Av1,Av2,e_Age1,e_Age2,e_ZMass1,e_ZMass2,e_PreAge1,e_PreAge2,e_CoolAge1,e_CoolAge2,e_[Fe/H]1,e_[Fe/H]2,e_DM1,e_DM2,e_Av1,e_Av2,Nb1,Nb2,Sep,PDis,Type,PCont
24,1302656,1345536,78.333693,78.303222,85.194615,85.193662,2.316,2.231,38.51,5.981,16.895,19.727,0.001,0.0046,17.949,19.82,0.011,0.06,15.89,19.897,0.003,0.074,-11.342,-10.484,0.105,0.597,-7.728,-7.728,0.141,0.892,0.0,0.0,0.0,0.0,0.0,19.616,0.0,19.747,0.0,20.014,0.0,20.249,0.0,0.015,0.0,0.031,0.0,0.034,0.0,0.066,0.0,6.647,0.0,1.097,0.0,6.408,0.0,0.239,0.0,-0.903,0.0,8.393,0.0,0.077,0.0,2.893,0.0,0.184,0.0,2.894,0.0,0.019,0.0,0.61,0.0,0.052,0.0,0.015,0,7,4236.2357,0.00272,1,0.008
25,1320576,107136,187.277649,187.268292,27.928795,27.925397,2.037,2.246,73.778,4.02,14.404,20.044,0.0003,0.0063,14.97,20.02,0.002,0.084,13.709,19.987,0.001,0.096,-6.091,-3.891,0.043,1.138,-8.482,-8.887,0.036,0.67,0.0,0.0,0.0,0.0,0.0,19.92,0.0,20.099,0.0,20.229,0.0,20.414,0.0,0.008,0.0,0.01,0.0,0.019,0.0,0.049,0.0,4.488,0.0,1.258,0.0,4.172,0.0,0.317,0.0,-0.807,0.0,8.506,0.0,0.078,0.0,1.995,0.0,0.159,0.0,1.994,0.0,0.012,0.0,0.624,0.0,0.028,0.0,0.01,0,7,15799.0539,0.00894,1,0.151
26,4232704,292480,303.307528,303.308946,62.332299,62.330809,2.533,2.26,27.122,6.586,17.264,19.357,0.0011,0.0034,18.384,19.298,0.014,0.031,16.195,19.448,0.003,0.059,3.939,3.746,0.166,0.603,-36.457,-36.552,0.176,0.651,0.0,0.0,0.0,0.0,0.0,19.197,0.0,19.393,0.0,19.581,0.0,19.808,0.0,0.01,0.0,0.013,0.0,0.01,0.0,0.026,0.0,5.113,0.0,1.248,0.0,5.019,0.0,0.094,0.0,-0.88,0.0,8.558,0.0,0.029,0.0,2.982,0.0,0.304,0.0,2.978,0.0,0.014,0.0,0.639,0.0,0.074,0.0,0.016,0,7,2314.7175,0.00163,1,0.0
27,2105856,1794816,310.641308,310.634472,4.529417,4.524271,2.569,2.313,80.683,4.197,14.409,19.989,0.0003,0.0058,15.018,19.949,0.002,0.054,13.671,19.994,0.002,0.093,-10.116,-10.658,0.053,1.013,9.7,8.971,0.043,0.855,0.0,0.0,0.0,0.0,0.0,19.964,0.0,20.089,0.0,20.231,0.0,20.381,0.0,0.014,0.0,0.011,0.0,0.019,0.0,0.046,0.0,2.928,0.0,1.526,0.0,2.468,0.0,0.46,0.0,-0.727,0.0,8.177,0.0,0.023,0.0,1.168,0.0,0.211,0.0,1.175,0.0,0.014,0.0,0.643,0.0,0.028,0.0,0.011,0,7,11964.7752,0.00854,1,0.104
28,3344896,125824,285.492165,285.492942,55.019984,55.023945,2.85,2.328,64.896,4.446,16.275,20.25,0.0008,0.0082,17.303,20.21,0.007,0.065,15.271,20.128,0.003,0.091,6.781,5.324,0.092,1.042,-2.59,-3.341,0.096,1.34,0.0,0.0,0.0,0.0,0.0,20.209,0.0,20.269,0.0,20.412,0.0,20.448,0.0,0.02,0.0,0.02,0.0,0.033,0.0,0.051,0.0,1.503,0.0,2.381,0.0,0.781,0.0,0.722,0.0,-0.673,0.0,7.908,0.0,0.089,0.0,0.364,0.0,0.332,0.0,0.39,0.0,0.038,0.0,0.64,0.0,0.034,0.0,0.015,0,7,5035.1213,0.00399,1,0.011
29,104832,105216,125.633961,125.628602,64.600071,64.601542,2.151,2.335,27.21,6.175,17.008,19.565,0.0007,0.0031,18.071,19.455,0.008,0.024,15.978,19.577,0.003,0.056,-6.774,-6.872,0.094,0.444,-1.767,-0.862,0.107,0.486,0.0,0.0,0.0,0.0,0.0,19.427,0.0,19.654,0.0,19.905,0.0,20.114,0.0,0.011,0.0,0.048,0.0,0.008,0.0,0.046,0.0,5.524,0.0,1.182,0.0,5.348,0.0,0.176,0.0,-0.831,0.0,8.411,0.0,0.052,0.0,2.793,0.0,0.204,0.0,2.798,0.0,0.015,0.0,0.61,0.0,0.062,0.0,0.012,0,7,4567.1492,0.00273,1,0.009
30,1068032,906240,321.465996,321.463918,-5.642772,-5.646454,2.649,2.355,90.331,6.407,13.9,19.156,0.0004,0.0048,14.397,18.987,0.005,0.077,13.263,19.176,0.002,0.081,30.216,30.024,0.059,0.814,9.619,9.06,0.05,0.678,0.0,0.0,0.0,0.0,0.0,19.002,0.0,19.266,0.0,19.515,0.0,19.783,0.0,0.005,0.0,0.008,0.0,0.009,0.0,0.029,0.0,4.22,0.0,1.275,0.0,4.07,0.0,0.15,0.0,-0.771,0.0,8.082,0.0,0.054,0.0,2.007,0.0,0.164,0.0,2.005,0.0,0.007,0.0,0.626,0.0,0.024,0.0,0.011,0,7,5738.3527,0.00422,1,0.025
31,1236096,1364096,138.054439,138.055668,-16.913423,-16.910353,2.289,2.365,111.073,7.142,13.429,19.078,0.0003,0.0032,13.835,19.014,0.003,0.048,12.877,19.232,0.001,0.074,-8.497,-8.391,0.034,0.536,-10.962,-11.068,0.037,0.575,0.0,0.0,0.0,0.0,0.0,18.88,0.0,19.205,0.0,19.503,0.0,19.732,0.0,0.001,0.0,0.009,0.0,0.014,0.0,0.032,0.0,3.195,0.0,1.4,0.0,3.126,0.0,0.07,0.0,-0.852,0.0,8.356,0.0,0.063,0.0,1.745,0.0,0.223,0.0,1.741,0.0,0.006,0.0,0.61,0.0,0.019,0.0,0.012,0,7,5170.5911,0.00329,1,0.013
32,2002304,2002048,116.415576,116.418259,34.722542,34.721253,2.584,2.373,71.395,4.241,14.03,19.564,0.0003,0.0035,14.645,19.474,0.001,0.029,13.293,19.608,0.001,0.078,-6.359,-5.02,0.052,0.805,-17.135,-17.896,0.03,0.427,0.0,0.0,0.0,0.0,0.0,19.412,0.0,19.588,0.0,19.775,0.0,19.966,0.0,0.011,0.0,0.015,0.0,0.011,0.0,0.048,0.0,4.619,0.0,1.236,0.0,4.356,0.0,0.264,0.0,-0.831,0.0,8.109,0.0,0.107,0.0,2.138,0.0,0.153,0.0,2.137,0.0,0.012,0.0,0.634,0.0,0.03,0.0,0.012,0,7,3557.9331,0.00255,1,0.005
33,2390400,2390144,35.106547,35.109246,44.274354,44.275266,2.596,2.379,23.723,3.949,16.318,19.296,0.001,0.0054,17.282,19.178,0.015,0.039,15.334,19.386,0.005,0.066,-9.864,-7.707,0.206,1.464,-7.152,-6.872,0.158,0.981,0.0,0.0,0.0,0.0,0.0,19.131,0.0,19.393,0.0,19.649,0.0,19.856,0.0,0.011,0.0,0.01,0.0,0.009,0.0,0.03,0.0,2.848,0.0,1.527,0.0,2.685,0.0,0.163,0.0,-0.782,0.0,8.141,0.0,0.064,0.0,1.692,0.0,0.292,0.0,1.7,0.0,0.018,0.0,0.656,0.0,0.08,0.0,0.012,0,7,2963.1398,0.00214,1,0.002
34,793344,510464,209.177014,209.175112,69.567077,69.572359,2.471,2.391,22.534,7.542,17.605,19.341,0.0012,0.0038,18.859,19.307,0.029,0.024,16.473,19.609,0.007,0.074,12.503,12.841,0.198,0.495,-3.957,-3.133,0.159,0.452,0.0,0.0,0.0,0.0,0.0,19.178,0.0,19.448,0.0,19.727,0.0,19.935,0.0,0.024,0.0,0.011,0.0,0.015,0.0,0.039,0.0,1.577,0.0,2.013,0.0,1.392,0.0,0.185,0.0,-0.765,0.0,8.092,0.0,0.059,0.0,1.173,0.0,0.423,0.0,1.183,0.0,0.026,0.0,0.647,0.0,0.097,0.0,0.012,0,7,7754.7834,0.00532,1,0.057
35,1626496,796416,215.480875,215.479832,20.168546,20.167637,2.415,2.434,20.998,5.532,17.183,19.654,0.0014,0.004,18.791,19.6,0.016,0.037,15.948,19.619,0.004,0.072,1.25,1.783,0.196,0.832,16.969,16.337,0.206,0.834,0.0,0.0,0.0,0.0,0.0,19.522,0.0,19.699,0.0,19.926,0.0,20.11,0.0,0.008,0.0,0.009,0.0,0.008,0.0,0.041,0.0,2.991,0.0,1.555,0.0,2.714,0.0,0.277,0.0,-0.742,0.0,8.172,0.0,0.08,0.0,1.887,0.0,0.324,0.0,1.905,0.0,0.029,0.0,0.639,0.0,0.09,0.0,0.011,0,7,1991.6941,0.00134,1,0.0
36,5002624,1762304,241.33483,241.333304,44.539103,44.538131,2.567,2.439,23.912,16.898,17.92,18.462,0.0016,0.0023,19.167,18.294,0.023,0.017,16.804,18.647,0.005,0.022,-9.932,-9.207,0.182,0.256,21.504,21.68,0.205,0.29,0.0,0.0,0.0,0.0,0.0,18.265,0.0,18.633,0.0,18.959,0.0,19.168,0.0,0.007,0.0,0.006,0.0,0.006,0.0,0.014,0.0,3.514,0.0,1.384,0.0,3.468,0.0,0.046,0.0,-0.803,0.0,7.953,0.0,0.034,0.0,2.178,0.0,0.261,0.0,2.179,0.0,0.006,0.0,0.569,0.0,0.079,0.0,0.008,0,7,2046.8196,0.00146,1,0.0
37,85632,86400,121.254481,121.252428,73.474317,73.475791,2.707,2.446,22.58,6.31,17.97,19.834,0.0016,0.0047,19.299,19.83,0.024,0.039,16.805,19.838,0.004,0.051,14.176,14.274,0.178,0.576,-13.326,-14.354,0.206,0.621,0.0,0.0,0.0,0.0,0.0,19.737,0.0,19.879,0.0,20.042,0.0,20.164,0.0,0.014,0.0,0.011,0.0,0.02,0.0,0.027,0.0,1.797,0.0,1.987,0.0,1.32,0.0,0.478,0.0,-0.758,0.0,7.942,0.0,0.085,0.0,0.771,0.0,0.369,0.0,0.805,0.0,0.05,0.0,0.637,0.0,0.093,0.0,0.011,0,7,2109.0717,0.00159,1,0.0
38,3546496,1785472,284.528659,284.52494,66.051178,66.052679,2.712,2.472,124.686,8.834,12.453,19.396,0.0004,0.0026,12.781,19.226,0.001,0.031,11.966,19.401,0.001,0.026,-4.108,-3.511,0.074,1.068,18.996,18.342,0.049,0.681,-32.067,0.0,1.986,0.0,0.0,19.166,0.0,19.477,0.0,19.659,0.0,19.82,0.0,0.031,0.0,0.016,0.0,0.053,0.0,0.025,0.0,2.27,0.0,1.657,0.0,2.035,0.0,0.235,0.0,-0.759,0.0,7.967,0.0,0.101,0.0,1.12,0.0,0.272,0.0,1.111,0.0,0.014,0.0,0.646,0.0,0.017,0.0,0.016,0,7,2825.9924,0.00213,1,0.002
39,1227904,642688,273.971451,273.978349,72.283135,72.289352,2.352,2.476,146.643,12.58,14.384,18.875,0.0004,0.003,14.872,18.675,0.004,0.039,13.718,18.994,0.002,0.037,8.041,7.801,0.025,0.286,-1.242,-0.997,0.036,0.438,0.0,0.0,0.0,0.0,0.0,18.669,0.0,19.033,0.0,19.308,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.021,0.0,0.0,0.0,2.915,0.0,1.483,0.0,2.866,0.0,0.049,0.0,-0.697,0.0,8.302,0.0,0.044,0.0,1.676,0.0,0.254,0.0,1.673,0.0,0.005,0.0,0.606,0.0,0.014,0.0,0.013,0,7,10042.585,0.00656,1,0.085
40,1811072,484864,225.31049,225.307251,39.540272,39.537836,2.438,2.482,131.274,9.342,13.902,18.939,0.0003,0.0037,14.35,18.813,0.001,0.023,13.311,19.042,0.001,0.053,-6.561,-6.275,0.025,0.334,13.432,14.127,0.028,0.386,0.0,0.0,0.0,0.0,0.0,18.758,0.0,19.055,0.0,19.351,0.0,19.583,0.0,0.005,0.0,0.008,0.0,0.007,0.0,0.02,0.0,5.017,0.0,1.191,0.0,4.918,0.0,0.098,0.0,-0.799,0.0,8.093,0.0,0.037,0.0,2.325,0.0,0.144,0.0,2.322,0.0,0.006,0.0,0.635,0.0,0.016,0.0,0.008,0,7,5151.8802,0.00349,1,0.013
41,4637696,661888,318.602576,318.593741,29.728773,29.732017,2.51,2.489,64.047,2.48,11.036,20.158,0.0004,0.0054,11.268,20.279,0.001,0.066,10.678,20.07,0.001,0.102,15.713,14.085,0.074,1.352,11.163,10.632,0.073,2.288,-17.82,0.0,1.381,0.0,0.0,20.095,0.0,20.232,0.0,20.354,0.0,20.61,0.0,0.014,0.0,0.021,0.0,0.028,0.0,0.035,0.0,3.568,0.0,1.417,0.0,3.159,0.0,0.409,0.0,-0.715,0.0,8.43,0.0,0.06,0.0,1.801,0.0,0.213,0.0,1.805,0.0,0.015,0.0,0.614,0.0,0.034,0.0,0.014,0,7,11948.7789,0.00833,1,0.104
42,3956736,276096,77.851781,77.850685,-21.976203,-21.973975,2.572,2.502,25.16,10.643,17.606,19.061,0.001,0.0025,18.845,18.962,0.017,0.018,16.492,19.188,0.003,0.029,-14.812,-14.723,0.135,0.304,-15.659,-14.972,0.161,0.382,0.0,0.0,0.0,0.0,0.0,18.878,0.0,19.166,0.0,19.44,0.0,19.716,0.0,0.007,0.0,0.009,0.0,0.011,0.0,0.034,0.0,1.915,0.0,1.759,0.0,1.793,0.0,0.122,0.0,-0.784,0.0,8.036,0.0,0.067,0.0,1.049,0.0,0.331,0.0,1.055,0.0,0.016,0.0,0.636,0.0,0.084,0.0,0.011,0,7,3427.1882,0.00245,1,0.004
43,1926656,674048,244.567855,244.566959,32.461432,32.463867,2.982,2.521,148.738,4.278,14.647,20.182,0.0003,0.0068,15.296,20.111,0.002,0.046,13.883,20.047,0.001,0.073,-20.059,-20.676,0.034,1.155,-4.382,-4.2,0.037,1.098,0.0,0.0,0.0,0.0,0.0,20.094,0.0,20.159,0.0,20.282,0.0,20.347,0.0,0.016,0.0,0.014,0.0,0.013,0.0,0.041,0.0,1.229,0.0,2.957,0.0,0.389,0.0,0.84,0.0,-0.744,0.0,7.699,0.0,0.111,0.0,0.092,0.0,0.206,0.0,0.106,0.0,0.026,0.0,0.634,0.0,0.014,0.0,0.01,0,7,3077.9683,0.00255,1,0.003
44,2337536,1283200,347.148442,347.149518,31.538324,31.537524,2.262,2.522,21.588,4.45,17.24,19.874,0.0012,0.0051,18.448,19.873,0.018,0.06,16.166,19.815,0.004,0.072,16.892,17.938,0.246,1.253,-2.591,-3.761,0.141,0.673,0.0,0.0,0.0,0.0,0.0,19.778,0.0,19.901,0.0,20.074,0.0,20.222,0.0,0.008,0.0,0.015,0.0,0.019,0.0,0.021,0.0,7.96,0.0,1.025,0.0,7.61,0.0,0.35,0.0,-0.977,0.0,8.267,0.0,0.1,0.0,3.165,0.0,0.162,0.0,3.177,0.0,0.021,0.0,0.547,0.0,0.059,0.0,0.012,0,7,1936.4893,0.00122,1,0.0
45,2723200,2723712,197.122415,197.127203,47.001547,47.004867,2.664,2.523,21.305,10.087,17.821,18.906,0.0012,0.0027,19.195,18.714,0.028,0.024,16.645,18.933,0.004,0.039,-7.888,-7.241,0.141,0.305,-32.815,-32.463,0.144,0.321,0.0,0.0,0.0,0.0,0.0,18.757,0.0,19.021,0.0,19.302,0.0,19.509,0.0,0.008,0.0,0.006,0.0,0.006,0.0,0.007,0.0,6.071,0.0,1.139,0.0,5.914,0.0,0.157,0.0,-0.908,0.0,7.833,0.0,0.031,0.0,3.017,0.0,0.219,0.0,3.023,0.0,0.014,0.0,0.593,0.0,0.069,0.0,0.008,0,7,6292.5197,0.00466,1,0.035
46,979456,60544,187.926958,187.920845,22.177482,22.168735,2.209,2.524,70.576,5.411,13.435,19.473,0.0003,0.0043,13.803,19.361,0.001,0.034,12.913,19.431,0.001,0.064,-4.169,-4.285,0.044,0.891,-5.053,-5.015,0.034,0.491,0.0,0.0,0.0,0.0,0.0,19.308,0.0,19.55,0.0,19.885,0.0,20.113,0.0,0.009,0.0,0.015,0.0,0.017,0.0,0.028,0.0,1.817,0.0,1.739,0.0,1.662,0.0,0.155,0.0,-0.77,0.0,8.333,0.0,0.051,0.0,0.631,0.0,0.209,0.0,0.63,0.0,0.008,0.0,0.593,0.0,0.029,0.0,0.01,0,7,16976.8363,0.01042,1,0.164
47,6264320,2553856,113.397669,113.396046,-5.911802,-5.911485,2.292,2.527,62.226,4.907,15.301,19.807,0.0004,0.0045,16.009,19.713,0.002,0.045,14.495,19.712,0.001,0.08,10.874,12.151,0.065,0.974,-3.395,-3.243,0.05,0.768,0.0,0.0,0.0,0.0,0.0,19.663,0.0,19.851,0.0,20.055,0.0,21.243,0.0,0.019,0.0,0.018,0.0,0.002,0.0,0.214,0.0,9.814,0.0,0.908,0.0,9.646,0.0,0.168,0.0,-1.199,0.0,8.665,0.0,0.11,0.0,2.256,0.0,0.088,0.0,2.252,0.0,0.013,0.0,0.552,0.0,0.032,0.0,0.012,0,7,2584.4429,0.00165,1,0.0
48,1522688,867328,64.870206,64.868244,-18.346201,-18.34642,3.155,2.539,80.389,4.664,15.683,20.008,0.0004,0.0042,16.616,19.989,0.003,0.049,14.737,19.815,0.001,0.06,35.503,35.062,0.056,0.807,10.01,9.287,0.052,0.73,0.0,0.0,0.0,0.0,0.0,19.985,0.0,19.988,0.0,20.056,0.0,20.251,0.0,0.045,0.0,0.014,0.0,0.016,0.0,0.03,0.0,2.565,0.0,1.723,0.0,1.908,0.0,0.657,0.0,-0.71,0.0,7.682,0.0,0.111,0.0,1.131,0.0,0.294,0.0,1.142,0.0,0.021,0.0,0.628,0.0,0.026,0.0,0.015,0,7,2140.0785,0.00188,1,0.0
49,268160,267264,128.2036,128.198521,64.093938,64.093007,2.745,2.543,33.906,4.538,16.917,19.695,0.0007,0.0042,18.11,19.685,0.009,0.048,15.834,19.625,0.003,0.07,10.892,11.197,0.109,0.687,-12.223,-11.08,0.11,0.725,0.0,0.0,0.0,0.0,0.0,19.631,0.0,19.758,0.0,19.963,0.0,20.162,0.0,0.011,0.0,0.009,0.0,0.012,0.0,0.016,0.0,2.39,0.0,1.648,0.0,1.987,0.0,0.403,0.0,-0.774,0.0,7.989,0.0,0.051,0.0,0.916,0.0,0.236,0.0,0.933,0.0,0.026,0.0,0.64,0.0,0.061,0.0,0.011,0,7,3155.6311,0.00241,1,0.003
50,3095168,128256,238.007563,238.012744,19.322737,19.313437,3.567,2.552,27.047,3.804,17.824,20.392,0.0013,0.0076,19.249,20.36,0.023,0.042,16.63,20.413,0.003,0.084,-14.201,-12.294,0.195,1.142,0.859,1.141,0.17,0.939,0.0,0.0,0.0,0.0,0.0,20.284,0.0,20.412,0.0,20.546,0.0,20.851,0.0,0.047,0.0,0.011,0.0,0.028,0.0,0.117,0.0,1.696,0.0,5.551,0.0,0.084,0.0,1.612,0.0,-0.637,0.0,7.384,0.0,0.098,0.0,0.151,0.0,0.381,0.0,0.015,0.0,0.147,0.0,0.624,0.0,0.081,0.0,0.016,0,7,10605.3675,0.01051,1,0.091
51,2084608,705408,112.15409,112.156715,14.976697,14.978403,2.629,2.561,40.723,3.54,16.062,20.135,0.0009,0.0086,16.921,20.173,0.006,0.092,15.151,19.982,0.003,0.096,-16.264,-15.918,0.108,1.41,19.444,18.264,0.093,1.128,0.0,0.0,0.0,0.0,0.0,20.069,0.0,20.13,0.0,20.289,0.0,20.439,0.0,0.018,0.0,0.012,0.0,0.019,0.0,0.02,0.0,2.423,0.0,1.683,0.0,1.901,0.0,0.523,0.0,-0.765,0.0,8.111,0.0,0.102,0.0,0.905,0.0,0.246,0.0,0.922,0.0,0.029,0.0,0.642,0.0,0.053,0.0,0.012,0,7,4184.8552,0.00306,1,0.007
52,647168,646016,228.657846,228.649515,70.902665,70.898941,2.22,2.563,23.522,8.672,17.82,19.524,0.0018,0.0047,19.377,19.533,0.037,0.026,16.588,19.669,0.008,0.079,-13.134,-12.44,0.184,0.594,18.844,18.285,0.178,0.568,0.0,0.0,0.0,0.0,0.0,19.357,0.0,19.58,0.0,19.834,0.0,19.963,0.0,0.017,0.0,0.026,0.0,0.011,0.0,0.03,0.0,5.816,0.0,1.164,0.0,5.613,0.0,0.203,0.0,-0.873,0.0,8.271,0.0,0.077,0.0,2.923,0.0,0.227,0.0,2.929,0.0,0.02,0.0,0.576,0.0,0.071,0.0,0.01,0,7,7485.0533,0.00462,1,0.054
53,1912960,1045760,0.252197,0.253097,39.670002,39.671676,3.022,2.58,32.406,3.941,16.219,19.855,0.0007,0.0045,17.422,19.822,0.008,0.072,15.134,19.659,0.002,0.042,22.087,23.687,0.105,0.7,0.018,0.106,0.067,0.477,0.0,0.0,0.0,0.0,0.0,19.833,0.0,19.863,0.0,19.965,0.0,20.078,0.0,0.015,0.0,0.019,0.0,0.009,0.0,0.048,0.0,7.761,0.0,1.041,0.0,7.258,0.0,0.503,0.0,-0.949,0.0,7.846,0.0,0.088,0.0,2.919,0.0,0.156,0.0,2.93,0.0,0.022,0.0,0.609,0.0,0.049,0.0,0.012,0,7,2157.7791,0.00181,1,0.0
54,1354240,45824,0.276037,0.273624,-19.104181,-19.105155,2.822,2.589,21.044,11.061,17.258,18.333,0.0009,0.0018,18.508,18.185,0.015,0.012,16.149,18.512,0.005,0.027,-21.896,-21.831,0.222,0.353,-34.403,-33.872,0.136,0.277,0.0,0.0,0.0,0.0,0.0,18.139,0.0,18.504,0.0,18.826,0.0,19.093,0.0,0.006,0.0,0.007,0.0,0.005,0.0,0.013,0.0,2.129,0.0,1.705,0.0,2.082,0.0,0.047,0.0,-0.752,0.0,7.777,0.0,0.034,0.0,1.445,0.0,0.356,0.0,1.448,0.0,0.008,0.0,0.62,0.0,0.101,0.0,0.01,0,7,3163.3982,0.00248,1,0.003
55,2206336,209536,279.443591,279.440377,71.47473,71.470313,2.108,2.614,35.594,8.145,10.633,19.561,0.0003,0.0044,10.813,19.395,0.001,0.038,10.349,19.545,0.001,0.057,-6.972,-6.766,0.098,0.601,-23.197,-24.362,0.11,0.698,-42.254,0.0,3.13,0.0,0.0,19.293,0.0,19.539,0.0,19.749,0.0,19.916,0.0,0.018,0.0,0.015,0.0,0.02,0.0,0.037,0.0,6.539,0.0,1.094,0.0,6.423,0.0,0.116,0.0,-0.912,0.0,8.512,0.0,0.186,0.0,2.877,0.0,0.184,0.0,2.873,0.0,0.013,0.0,0.597,0.0,0.052,0.0,0.014,0,7,7741.2929,0.00453,1,0.057
56,2867072,79744,291.367305,291.366536,62.228622,62.225852,2.206,2.614,22.632,7.302,17.858,19.705,0.0013,0.0054,18.983,19.673,0.026,0.046,16.759,19.708,0.009,0.087,-9.24,-10.912,0.189,0.71,-0.742,-2.003,0.192,0.736,0.0,0.0,0.0,0.0,0.0,19.588,0.0,19.796,0.0,19.995,0.0,20.134,0.0,0.012,0.0,0.015,0.0,0.022,0.0,0.029,0.0,6.932,0.0,1.077,0.0,6.678,0.0,0.253,0.0,-0.954,0.0,8.346,0.0,0.07,0.0,2.992,0.0,0.179,0.0,3.0,0.0,0.022,0.0,0.593,0.0,0.064,0.0,0.012,0,7,4557.0957,0.00279,1,0.009
57,1358336,509952,264.112487,264.098,78.019332,78.019172,2.761,2.614,119.675,5.651,15.308,20.101,0.0005,0.0063,16.096,20.089,0.003,0.068,14.448,19.872,0.002,0.082,-1.773,-2.274,0.048,0.845,-8.898,-10.225,0.05,0.932,0.0,0.0,0.0,0.0,0.0,20.097,0.0,20.156,0.0,20.224,0.0,20.351,0.0,0.019,0.0,0.037,0.0,0.027,0.0,0.053,0.0,3.956,0.0,1.385,0.0,3.375,0.0,0.581,0.0,-0.831,0.0,7.942,0.0,0.077,0.0,2.02,0.0,0.243,0.0,2.028,0.0,0.014,0.0,0.623,0.0,0.018,0.0,0.016,0,7,3926.7386,0.00301,1,0.006
58,68992,483840,39.119076,39.115263,-12.435664,-12.431837,2.662,2.615,64.485,4.755,12.839,19.402,0.0004,0.0085,13.2,19.458,0.002,0.066,12.327,19.482,0.002,0.06,6.954,8.966,0.065,0.854,-18.68,-17.345,0.068,0.935,25.176,0.0,2.075,0.0,0.0,19.25,0.0,19.444,0.0,19.702,0.0,19.922,0.0,0.009,0.0,0.018,0.0,0.022,0.0,0.053,0.0,1.777,0.0,1.804,0.0,1.528,0.0,0.249,0.0,-0.779,0.0,7.953,0.0,0.085,0.0,0.626,0.0,0.221,0.0,0.625,0.0,0.012,0.0,0.647,0.0,0.033,0.0,0.012,0,7,7219.8803,0.00534,1,0.05
59,2321536,51456,357.987666,357.984084,17.753568,17.74679,2.311,2.631,94.724,6.828,13.713,19.346,0.0006,0.0032,14.144,19.163,0.002,0.018,13.136,19.441,0.002,0.037,8.055,8.559,0.044,0.823,-3.281,-3.786,0.021,0.331,0.0,0.0,0.0,0.0,0.0,19.156,0.0,19.498,0.0,19.798,0.0,20.025,0.0,0.01,0.0,0.01,0.0,0.024,0.0,0.046,0.0,0.592,0.0,2.746,0.0,0.478,0.0,0.114,0.0,-0.784,0.0,8.311,0.0,0.033,0.0,0.167,0.0,0.264,0.0,0.166,0.0,0.006,0.0,0.64,0.0,0.022,0.0,0.012,0,7,11820.62,0.00759,1,0.103
60,3338752,434176,87.751985,87.758864,-20.279323,-20.289255,3.13,2.641,78.824,7.103,15.84,19.268,0.0005,0.0036,16.725,19.202,0.003,0.042,14.919,19.252,0.001,0.036,50.351,50.331,0.063,0.441,5.479,4.806,0.071,0.776,0.0,0.0,0.0,0.0,0.0,19.153,0.0,19.353,0.0,19.531,0.0,19.746,0.0,0.005,0.0,0.017,0.0,0.015,0.0,0.016,0.0,2.418,0.0,1.585,0.0,2.096,0.0,0.322,0.0,-0.734,0.0,7.702,0.0,0.071,0.0,0.765,0.0,0.144,0.0,0.766,0.0,0.013,0.0,0.65,0.0,0.028,0.0,0.011,0,7,13624.8916,0.01184,1,0.124
61,1212032,596864,356.193673,356.197055,38.26861,38.270001,2.584,2.649,21.582,3.045,15.336,20.004,0.0006,0.0066,16.18,20.167,0.004,0.073,14.421,19.942,0.001,0.052,13.104,14.704,0.137,0.941,6.177,4.556,0.095,0.702,0.0,0.0,0.0,0.0,0.0,19.86,0.0,20.022,0.0,20.198,0.0,20.44,0.0,0.021,0.0,0.02,0.0,0.019,0.0,0.093,0.0,2.946,0.0,1.6,0.0,2.612,0.0,0.335,0.0,-0.76,0.0,8.374,0.0,0.116,0.0,2.009,0.0,0.354,0.0,2.026,0.0,0.038,0.0,0.649,0.0,0.092,0.0,0.016,0,7,4175.6285,0.003,1,0.007
62,95232,290432,265.956284,265.958159,57.870651,57.863704,2.156,2.649,52.599,4.224,14.9,20.361,0.0004,0.0085,15.518,20.281,0.002,0.07,14.152,20.165,0.002,0.087,-10.765,-12.05,0.083,1.286,-3.376,-1.884,0.09,1.38,0.0,0.0,0.0,0.0,0.0,20.257,0.0,20.408,0.0,20.627,0.0,20.774,0.0,0.023,0.0,0.015,0.0,0.029,0.0,0.03,0.0,1.246,0.0,2.359,0.0,0.764,0.0,0.482,0.0,-0.737,0.0,8.46,0.0,0.077,0.0,0.328,0.0,0.289,0.0,0.334,0.0,0.025,0.0,0.635,0.0,0.041,0.0,0.015,0,7,11720.5963,0.00702,1,0.102
