,Gaia2,Gmag,bp_rp,bp_g,g_rp,ra,de,PDis,plx,Sep,pmRA,pmDE,Age,e_Age,PreAge,e_PreAge,CoolAge,feh,DM,Av,Nb,PCont,l,b
2924,5617439648308438144,14.221388,1.3853502,0.63734436,0.74800587,107.927885,-24.678639,0.00297,2.466,4333.6677,5.942,-16.868,10.574000000000002,1.943,10.344,1.941,0.23,-1.239,8.156,0.069,7,0.008,237.20701717305,-6.831018394715603
2925,5617978924404406144,8.200463000000001,0.73764515,0.30565262,0.43199253,108.887025,-23.707421,0.00703,8.982999999999997,2844.3226,-6.9579999999999975,-19.272,3.4410000000000003,1.007,3.216,1.005,0.225,-0.778,5.233,0.005,7,0.002,236.73587628916653,-5.61064089797512
2926,5624381346246649600,16.908367000000002,2.5121002,1.3619289,1.1501713,135.843821,-35.068634,0.00156,3.657,1535.0354,-16.516,-21.892,0.975,0.467,0.705,0.446,0.27,-0.736,7.422999999999999,0.237,3,0.0,259.0760969481184,7.733878218012816
2927,5624503151519122688,15.755945,2.4092054,1.2830353,1.1261702,138.13563100000002,-34.63405,0.005529999999999999,6.18,3224.0929,50.73,32.986999999999995,7.954,3.172,6.756,3.187,1.197,-1.01,6.8679999999999986,0.108,7,0.004,260.0174098558626,9.424909451828297
2928,5626222890789207936,17.810038,2.6664562000000003,1.4739418,1.1925144,130.52924199999998,-36.15989,0.00081,4.089,711.5667,-27.093000000000004,-0.499,5.6560000000000015,3.135,5.233,3.142,0.423,-0.8059999999999999,7.07,0.083,7,0.0,257.16241949159445,3.7055417289986914
2929,5629719028522811392,14.535659,1.320858,0.59818554,0.72267246,140.9964,-34.277669,0.01283,2.599,17764.0296,-4.9110000000000005,-32.991,7.97,3.0380000000000003,7.742000000000001,3.025,0.228,-0.936,8.627,0.232,7,0.173,261.4054051910353,11.381285969738915
2930,5631176362468205440,17.527773,2.6766834,1.4719105,1.204773,138.898083,-31.761426,0.00334,5.5520000000000005,2168.7794,-16.955,30.509,1.113,0.281,0.188,0.14,0.925,-0.6559999999999999,6.834,0.528,3,0.0,258.3062322120186,11.839625252928462
2931,5634938783877940352,12.765746,1.1069726999999998,0.48290253,0.62407017,138.124076,-29.968647,0.00799,4.3039999999999985,6679.7934,1.161,-23.614,3.745,1.32,3.239,1.3230000000000002,0.506,-0.782,7.169,0.054000000000000006,7,0.041,256.49186190794404,12.55408317389359
2932,5636318469108642560,16.85613,3.3790760000000004,2.020033,1.3590431,140.969292,-29.187326,0.00394,10.644,1313.5433,-2.381,-54.48,7.8,2.313,6.771,2.324,1.029,-0.8390000000000001,5.255,0.04,7,0.0,257.62921421538897,14.901913975094422
2933,5638678119843799808,16.359863,2.2762947,1.1870651,1.0892296,130.174142,-34.35231,0.00388,4.829,2891.7532,100.173,-99.372,0.968,0.108,0.125,0.026,0.843,-0.7140000000000001,6.778,0.196,3,0.002,255.5501909430765,4.580611883111711
2934,5641399445482637824,19.45307,2.9059029,1.481432,1.4244709,133.29223100000002,-30.75266400000001,0.00403,5.5520000000000005,2607.1729,-1.03,23.498,10.405,2.035,10.136,2.0380000000000003,0.269,-1.167,6.244,0.008,7,0.001,254.34531381709755,8.873444475771771
2935,5641527027492756992,17.757566,3.2245045,1.8922119,1.3322926000000002,134.772151,-29.802845,0.00625,4.848,4638.8567,7.816,5.636,2.972,1.5619999999999998,2.373,1.578,0.6,-0.7759999999999999,7.191,0.05,7,0.009000000000000001,254.42439622501786,10.4638474927876
2936,5644174582769356032,11.040939,1.2677622,0.52351,0.7442522,125.649046,-30.855262,0.0049700000000000005,9.884,1811.0767,51.929,-114.126,4.883,0.048,0.117,0.015,4.767,-0.645,5.026,0.195,7,0.0,250.467230254436,3.5593321856086946
2937,5647268677214088704,17.090546,2.6200066000000004,1.4412594,1.1787472,129.056872,-26.180912,0.00509,3.4560000000000004,5297.9831,-10.15,16.771,8.761000000000001,2.604,8.442,2.61,0.319,-0.981,7.476,0.052000000000000005,7,0.016,248.3827360823764,8.70842275154835
2938,5649595312531558272,15.7985935,3.2490845,1.911478,1.3376064,134.171232,-25.81235,0.00112,9.564,421.5005,-54.552,54.44300000000001,2.353,0.595,2.04,0.5920000000000001,0.313,-0.805,5.098,0.005,7,0.0,250.9299538824593,12.58142502045074
2939,5652718166073269888,15.822999,3.8049526,2.3999891,1.4049635,133.487701,-24.781667,0.00507,38.694,470.0174,611.388,157.109,9.02,0.08,0.147,0.017,8.873,-0.624,2.559,0.026,7,0.0,249.70907149538368,12.740319527459473
2940,5653197239609426816,17.064735,2.7725077,1.5451678999999998,1.2273397,130.982418,-25.345885,0.00202,5.714,1275.7235,-75.664,78.001,2.065,0.116,0.433,0.14800000000000002,1.632,-0.6829999999999999,6.6,0.07,7,0.0,248.7502346066843,10.59869437678121
2941,5653218890540712064,17.196571,2.765586,1.5296326,1.2359533,130.399936,-25.460149,0.00186,5.624,1187.7037,-68.157,-0.077,5.15,2.068,3.997,2.093,1.154,-0.713,6.6,0.084,7,0.0,248.52228716412682,10.109181600510034
2942,5653537714552820352,15.861711499999998,2.4758387,1.3286686,1.1471701,130.12315800000002,-24.386856,0.00143,5.56,927.2153,-33.34,42.13,2.471,0.5329999999999999,1.635,0.544,0.836,-0.721,6.647,0.044,7,0.0,247.4940718610937,10.547038728697014
2943,5660719312186592640,15.30342,1.7008762,0.821084,0.8797921999999999,150.048957,-23.018913,0.00183,2.309,2847.2491,-36.416,15.592,6.817,2.975,6.5870000000000015,2.97,0.23,-0.904,8.332,0.087,7,0.002,259.2922413666427,24.99932398853889
2944,5663767016684599168,17.431217,2.6980534,1.4609413,1.237112,146.60617,-22.474984,0.01051,4.39,8617.6007,37.839,-19.856,4.354,2.1,3.527,2.131,0.8270000000000001,-0.77,6.971,0.07200000000000001,7,0.069,256.34641436168846,23.22518498387453
2945,5665841077867357568,12.025653,0.92621326,0.39442253,0.53179073,151.07501399999995,-23.506484,0.00381,4.634,2958.8455,-18.076,18.17,2.649,0.958,2.188,0.961,0.461,-0.679,6.847,0.107,7,0.002,260.42928967940327,25.25731032416128
2946,5666989101149545728,17.024820000000002,2.3976374,1.2819653,1.1156721,149.9743,-22.125349,0.00097,4.011,866.7310000000001,-20.697,9.683,6.796,2.81,6.226,2.826,0.57,-0.802,6.9510000000000005,0.006999999999999999,7,0.0,258.57383071733017,25.61691504604837
2947,5668245022601877632,15.531824,2.0089226000000004,1.0063686,1.0025539,155.046215,-20.18095,0.0059700000000000005,4.388,4596.3895,-45.809,50.621,6.353,2.275,6.169,2.275,0.184,-0.845,6.785,0.005,7,0.009000000000000001,261.20013758962347,30.174096300823752
2948,5668926990394006656,17.180935,2.1000767,1.0762348,1.0238419,153.133845,-20.443831,0.00216,3.343,2325.0736,-45.07100000000001,-49.334,6.239,2.9530000000000003,5.776,2.974,0.463,-0.861,7.372000000000001,0.05,7,0.0,259.81065896846013,28.82386274034541
2949,5669323501773784320,9.734707,0.56227493,0.2250061,0.33726883,152.677085,-18.955027,0.0047,3.737,4532.2704,5.176,5.238,4.357,2.011,3.786,2.015,0.5710000000000001,-0.812,7.319,0.415,7,0.009000000000000001,258.32052788364706,29.667089642547875
2950,5670356046272355712,15.877292,2.6926537,1.4896402,1.2030134,148.753511,-20.821638,0.00213,6.589,1162.4099,-58.293,-47.018,1.758,0.131,0.5529999999999999,0.151,1.204,-0.752,6.069,0.069,7,0.0,256.66546822170613,25.800524175383035
2951,5672142722602945024,16.451584,2.990219,1.7307053,1.2595139,148.331886,-17.630685,0.00412,8.222999999999999,1786.0625,-88.87299999999998,8.167,1.473,0.061,0.345,0.07200000000000001,1.128,-0.774,5.561,0.061,7,0.0,253.8542294177293,27.81205757885746
2952,5673333356256660736,15.64205,2.249137,1.1693287,1.0798082,153.7845,-16.189761999999998,0.00272,5.1370000000000005,1905.2989,24.93,3.623,2.246,0.483,1.577,0.493,0.669,-0.7190000000000001,6.6560000000000015,0.059,7,0.0,257.1042179687937,32.437588136493396
2953,5676904222131656448,8.370776,0.79529524,0.3336258,0.46166945,143.674385,-21.101538,0.06302,15.209,14918.2265,67.137,-138.72899999999998,5.846,0.387,1.693,0.449,4.1530000000000005,-0.693,4.317,0.071,7,0.141,253.2165006219959,22.243296650864487
2954,5677189476679824640,17.722698,3.2047558,1.9069843,1.2977715,142.80116,-20.399246,0.00571,7.649,2689.0742,-120.903,53.01600000000001,3.261,0.911,2.1830000000000003,0.943,1.078,-0.6940000000000001,5.755,0.066,7,0.001,252.06055284884042,22.12375378753685
2955,5681379479269968128,16.87484,2.0715055,1.0532398,1.0182657,140.15874399999998,-18.935185,0.00266,2.296,4174.6832,-15.718,-12.776,5.0710000000000015,2.919,4.886,2.926,0.185,-0.8759999999999999,8.381,0.07200000000000001,7,0.006999999999999999,249.1053503366556,21.2331005675014
2956,5681746853592418560,13.540233,1.6122875,0.76679134,0.8454961999999999,140.6989,-17.667622,0.00158,6.277,904.263,-35.822,14.541,3.788,1.296,3.341,1.297,0.447,-0.743,6.01,0.08199999999999999,7,0.0,248.4266157882409,22.446689193318203
2957,5681814336118619648,16.133696,3.3053064,1.966795,1.3385115,140.195998,-17.483864,0.00364,17.847,733.8137,-115.959,151.529,3.051,0.272,1.082,0.285,1.969,-0.728,3.897,0.051,7,0.0,247.93978472140753,22.200100019426312
2958,5682790496285678720,13.428849,0.95811844,0.40645504,0.5516634,138.054439,-16.913423,0.00329,2.289,5170.5911,-8.497,-10.962,3.195,1.745,3.1260000000000003,1.741,0.07,-0.852,8.356,0.063,7,0.013,246.06707194340808,20.984085777313357
2959,5683055096335037824,17.595566,2.9477863,1.6879482,1.2598381,140.230425,-16.524442,0.00189,4.033,1687.5948,-56.764,-19.286,9.09,2.7230000000000003,8.861,2.728,0.229,-1.101,6.877999999999999,0.005,7,0.0,247.1672386101228,22.842217882630273
2960,5683311836595874944,17.14039,2.3800888,1.2557526,1.1243362,140.457192,-15.702339000000002,0.00171,3.439,1795.3962,3.729,-15.019,2.466,1.038,1.857,1.0659999999999998,0.609,-0.703,7.4929999999999986,0.077,7,0.0,246.6318042487608,23.53581802123597
2961,5686970633335895040,17.774298,2.5169716,1.3349438,1.1820278,148.128697,-15.052268,0.00399,4.198,3420.853,16.253,-46.651,4.167,2.524,3.948,2.537,0.219,-0.7959999999999999,7.1,0.051,7,0.004,251.6047049059485,29.48226261603561
2962,5687120613593838208,15.168504,2.3284369,1.2224741,1.1059628,148.534863,-14.458481,0.0159,6.325,9085.7132,43.922,-63.886,2.1630000000000003,0.399,1.5490000000000002,0.405,0.613,-0.737,6.165,0.068,7,0.075,251.42674240860666,30.17725768836123
2963,5687280626895564032,9.251233,0.88417435,0.38307953,0.5010948000000001,146.607126,-14.528553,0.00485,15.782,1105.8342,-257.78,172.935,9.768,2.196,6.73,2.259,3.0380000000000003,-0.937,4.207,0.153,7,0.0,250.01193307897185,28.77319005968596
2964,5688438928035529984,5.4751415,1.3388686,0.6610316999999999,0.6778369000000001,142.593261,-15.577635999999998,0.05036,15.077,12146.2265,-93.23,-66.096,5.011,0.236,0.968,0.29100000000000004,4.042,-0.596,4.301,0.065,7,0.106,247.9875606312128,25.1855205671133
2965,5691232546563375232,14.056523,2.459321,1.3198605,1.1394606000000005,146.401604,-12.056909,0.05765,15.074000000000002,14219.49,-210.578,-157.41899999999995,5.097,0.292,1.277,0.35600000000000004,3.82,-0.633,4.222,0.073,7,0.132,247.7544101019094,30.28687695345829
2966,5691792404140428928,16.031689,2.2575588,1.1743983999999998,1.0831604,143.931512,-11.969417,0.00133,5.305,903.9592,-16.508,-7.334,2.151,0.597,1.908,0.598,0.243,-0.8220000000000001,6.484,0.058,7,0.0,245.86145675771718,28.51895708242296
2967,5693989842554127232,17.506466,2.8761272,1.6095008999999998,1.2666263999999998,121.546717,-27.419183,0.0019,5.562,1229.4177,-34.616,-14.253,1.761,0.403,1.317,0.407,0.444,-0.792,6.28,0.004,7,0.0,245.6172774848817,2.4725615736620643
2968,5694304582065476224,15.147436,2.2772303,1.1916924,1.0855378999999998,124.169035,-26.398798,0.00154,6.4979999999999976,851.5091,-69.77199999999999,46.252,2.602,0.132,0.5760000000000001,0.16699999999999998,2.026,-0.6609999999999999,5.936,0.13699999999999998,7,0.0,246.0386437334712,4.988915602416605
2969,5694459647562171264,15.706462,2.469077,1.3263884,1.1426888000000002,124.314316,-26.019684,0.00228,6.227,1318.6226,-21.935,-5.0310000000000015,2.012,0.231,0.799,0.25,1.213,-0.725,6.496,0.067,7,0.0,245.79449735021228,5.307646594907261
2970,5695335614729955968,13.37915,2.0684385,1.0551615,1.013277,126.463889,-25.095847,0.060279999999999986,11.549,19451.2865,-41.14,109.79,2.067,0.196,0.655,0.221,1.412,-0.696,5.007,0.043,7,0.189,246.12212220377998,7.430827353192273
2971,5695762328319902592,16.476862,2.6516533,1.4564495000000002,1.1952038,127.471968,-24.340767,0.01856,6.997000000000001,9548.2384,30.04300000000001,-54.03100000000001,3.4760000000000004,0.57,1.7519999999999998,0.608,1.724,-0.765,6.103,0.057,7,0.08,246.02532365005501,8.613817427740162
2972,5701768341861281664,9.818851,0.6998062,0.28846550000000004,0.4113407,129.728842,-23.617722,0.00758,5.445,4998.7832,-39.641,32.817,2.278,0.611,1.997,0.609,0.281,-0.7979999999999999,6.6179999999999986,0.044,7,0.01,246.646287163416,10.711468424069741
2973,5708693066092154240,14.833971,1.7894793000000002,0.8754263000000001,0.91405296,128.4118,-18.09844,0.02254,3.99,20333.0237,17.493,-4.042,1.4369999999999998,0.126,0.486,0.14300000000000002,0.95,-0.693,7.191,0.055,7,0.197,241.3188799998664,12.8993216265768
2974,5711232628723560832,17.735139999999994,2.5213432,1.2064896,1.3148537,119.141609,-22.387193,0.0133,5.131,9341.2344,-35.985,24.033,5.644,2.305,5.371,2.311,0.274,-0.815,6.443,0.003,7,0.078,240.18473066114205,3.27047769429029
2975,5712310528075557120,17.138983,1.8818455000000005,0.9232578,0.95858765,118.243922,-21.425466,0.00635,1.839,12426.1381,-28.705,-12.637,6.046,3.09,5.849,3.097,0.197,-0.875,8.691,0.037000000000000005,7,0.109,238.92966049453202,3.051042329927136
2976,5717278911884264576,13.978917,4.3916073,2.919217,1.4723902,115.085915,-17.415063,0.00565,109.054,186.552,1152.386,-536.548,2.372,0.014,0.112,0.01,2.259,-0.6579999999999999,-0.188,0.003,7,0.0,233.9611055657944,2.4854816309102565
2977,5718192228085063552,13.667001999999998,1.4431953000000002,0.6687174,0.77447796,118.833597,-17.169522,0.00222,4.1530000000000005,1924.429,-2.658,9.392,1.504,0.051,0.102,0.011,1.402,-0.652,7.302,0.213,7,0.0,235.54615975705002,5.704969235769721
2978,5720903142723250048,17.694668,2.6825504,1.4863968,1.1961536,123.448907,-16.811425,0.0029100000000000003,4.762,2197.8276,25.842,-24.478,2.924,1.469,2.7060000000000004,1.477,0.218,-0.745,6.851,0.056,7,0.0,237.56535570561886,9.655516606882092
2979,5721069237697808640,14.626285,2.100665,1.0751162,1.0255489,121.233512,-17.003072,0.00179,6.727,958.1615,14.04,-50.677,7.306,2.386,6.233,2.396,1.073,-0.828,6.166,0.077,7,0.0,236.59614050745486,7.755049829914429
2980,5722379133999563648,17.383644,2.7180252,1.5093918,1.2086334,126.55634,-14.699781,0.0008300000000000001,5.763,519.1609,2.481,-35.898,5.613,2.426,4.9830000000000005,2.444,0.629,-0.818,6.358,0.036000000000000004,7,0.0,237.4027761921756,13.31289742119034
2981,5722492830374070400,16.562075,2.7977057,1.5642624,1.2334433,128.032811,-14.999739000000002,0.00536,5.332000000000002,3620.4379,21.06,-70.32600000000001,3.933,1.359,2.821,1.383,1.113,-0.732,6.515,0.062,7,0.005,238.47052577224758,14.338468021441615
2982,5722569040273262208,16.433895,2.7924309,1.5663834,1.2260475,129.041932,-14.577685999999998,0.00146,7.627000000000002,689.5027,-76.266,-12.300999999999998,4.263,0.275,1.132,0.375,3.131,-0.679,5.7970000000000015,0.12,7,0.0,238.6714236993481,15.383644903768024
2983,5723020870833490688,16.862354,2.8242702,1.590332,1.2339382,124.794034,-15.326629999999998,0.00085,5.541,552.1254,8.29,-35.115,2.029,0.448,1.362,0.464,0.667,-0.7340000000000001,6.502999999999999,0.031,7,0.0,236.9963371440472,11.542959246503141
2984,5723782347059225088,18.76132,3.4074707,2.032032,1.3754387,127.015619,-12.895762,0.007890000000000001,7.104,4081.6726,-49.785,-53.129,3.996,1.635,2.863,1.6909999999999998,1.133,-0.742,5.904,0.07200000000000001,7,0.006999999999999999,236.09453358930165,14.670117309844494
2985,5723890408434821120,12.212901,0.98956394,0.42218304,0.5673809,125.515545,-13.237146,0.00648,4.716,4943.6092,26.089,-30.072,1.346,0.095,0.42,0.107,0.926,-0.737,6.79,0.054000000000000006,7,0.01,235.57737767882918,13.255948611894645
2986,5724499542178113792,16.838585000000002,2.5625515,1.3937358999999998,1.1688156,121.02486299999998,-15.62674,0.00657,4.307,5313.8584,-0.006,-43.274,7.371,2.6910000000000003,7.188,2.695,0.183,-0.915,6.8329999999999975,0.006999999999999999,7,0.016,235.30443663346367,8.301352879812127
2987,5725372348250972288,17.186913,2.2877865,1.2033443,1.0844421,120.298025,-14.594425,0.00304,3.345,3269.5315,-17.108,-2.998,3.33,1.633,2.326,1.67,1.004,-0.726,7.612,0.109,7,0.004,234.0449618075439,8.233727198953083
2988,5725584347838582656,15.734162,1.9785795,0.99361515,0.9849644,118.450376,-14.329325,0.002,3.39,2119.35,-17.82,-6.134,1.4509999999999998,0.304,0.994,0.311,0.457,-0.7490000000000001,7.349,0.056,7,0.0,232.89595886765113,6.828845508774421
2989,5730044581174067712,15.57918,2.23454,1.1629238000000002,1.0716162,132.938966,-16.954058,0.015369999999999997,4.7010000000000005,11770.1239,-28.653,-3.914,1.764,0.179,0.644,0.205,1.121,-0.7020000000000001,6.908,0.145,7,0.103,242.944680269546,17.08016467999251
2990,5730194737526676608,8.939964999999997,0.6762552,0.27611065,0.40014458,133.83993,-16.150446,0.03826,8.398,16399.5569,10.585,-36.792,3.1210000000000004,0.109,0.428,0.104,2.694,-0.732,5.642,0.068,7,0.158,242.8044151742816,18.252242783276373
2991,5733617306770962432,18.345928,2.6730652000000004,1.4407501,1.2323151,132.218535,-14.87539,0.00091,4.654,725.2033,23.59,24.38300000000001,2.574,1.68,2.282,1.696,0.29100000000000004,-0.7390000000000001,6.848,0.075,7,0.0,240.75427330641887,17.737814354161227
2992,5736350486517580544,17.456884,2.2858715,1.1861591,1.0997124,136.31174,-11.592559,0.00202,2.546,2862.5456,8.214,-5.942,2.13,1.546,1.924,1.557,0.205,-0.75,8.106,0.061,7,0.002,240.4099004187696,22.88986411419157
2993,5737483297027778560,16.208233,2.7912989,1.5639877,1.2273111,135.518597,-10.346717,0.00246,8.707,1019.1251,14.595,-21.441,2.388,0.058,0.18600000000000005,0.026,2.2030000000000003,-0.621,5.444,0.064,7,0.0,238.81827128547948,22.98975266696296
2994,5737602216082144256,17.778557,2.9823875,1.7387581,1.2436295,140.816197,-14.089045,0.00169,6.377999999999999,951.8198,-48.767,-32.331,2.532,0.765,1.894,0.789,0.638,-0.747,6.127000000000002,0.081,7,0.0,245.5101290914996,24.830476038387502
2995,5744820269400198144,14.382548000000002,1.7670908,0.8646021,0.9024887,140.879228,-7.753617999999999,0.00131,4.953,952.4757,-14.13,-16.454,4.6160000000000005,1.6869999999999998,4.3180000000000005,1.6840000000000002,0.298,-0.775,6.629,0.071,7,0.0,239.9683637608572,28.79276199479398
2996,5747352715261311488,17.311966,2.4920692000000004,1.3414345,1.1506348,131.76638400000002,-12.013115,0.01149,2.849,14513.786,-16.750999999999998,-15.944,1.634,0.614,1.057,0.652,0.5760000000000001,-0.754,7.877999999999999,0.055,7,0.136,238.01756041400617,19.01898297754031
2997,5752009460539091456,15.554146,2.3919296,1.2708588,1.1210709,127.638478,-9.417735,0.00783,5.817,4848.4422,-15.761,10.505999999999998,1.681,0.292,1.032,0.298,0.649,-0.732,6.295,0.055,7,0.01,233.39147352404441,17.059842048714053
2998,5752068902886323584,15.326001000000002,2.719039,1.5159903,1.2030487,127.012306,-9.336914,0.00277,8.911,1119.5601,-78.64399999999998,34.735,2.849,0.6759999999999999,2.274,0.68,0.5760000000000001,-0.7709999999999999,5.4110000000000005,0.041,7,0.0,232.97617785327103,16.58006448143561
2999,5752319587242739840,6.2315807,0.44059706,0.18876266,0.2518344,124.812661,-10.165588,0.00611,9.117,2397.0674,-42.386,37.765,0.983,0.292,0.899,0.29100000000000004,0.084,-0.804,5.345,0.134,7,0.0,232.5202494054197,14.301220369080449
3000,5755152517605803264,14.011515,1.3030138,0.58804893,0.71496487,129.622504,-6.345376,0.00334,3.139,3830.6635,-17.017,-17.695,0.999,0.173,0.639,0.171,0.36,-0.7140000000000001,7.598,0.099,7,0.006,231.75142539386255,20.359640042984267
3001,5760265379818917760,9.168733,0.9250498,0.3976574,0.5273924,132.82153799999998,-6.262469,0.0352,15.358,8202.9227,-160.879,83.666,3.947,0.083,0.4370000000000001,0.086,3.511,-0.605,4.137,0.053,7,0.063,233.51766171792755,23.08466826186341
3002,5761267107926145792,15.483821,1.9219007,0.95369244,0.9682083,131.142713,-5.554978,0.00209,4.148,1810.0671,36.536,-10.445,1.347,0.047,0.29100000000000004,0.058,1.057,-0.645,6.976,0.079,7,0.0,231.8968200175533,22.060381380943106
3003,5761525317064085248,17.991207,2.7179356,1.5086383999999995,1.2092972,130.188021,-5.09085,0.00392,3.526,4006.457,-11.404000000000002,14.671,3.471,1.7819999999999998,2.891,1.813,0.58,-0.794,7.317,0.071,7,0.006999999999999999,230.9301502301315,21.50072126234305
3004,5763341267891893888,16.244232,2.9857006,1.7208424,1.2648582,136.385056,-2.34368,0.00498,11.189,1602.5323,-40.459,-4.869,4.7,0.32,1.341,0.408,3.36,-0.622,4.832,0.08,7,0.0,232.00710572922569,28.196089288163144
