source_id,bp_rp,bp_g,g_rp
3034696970785937152,0.90705967,0.38186646,0.5251932
3042027582302255232,2.6132412,1.4477291,1.1655121
3043761413359412992,1.1695366,0.52902603,0.64051056
3048386337227421440,2.3401394,1.2396011,1.1005383
3053141793729888640,4.286766,2.7887936,1.4979725
3055330337268667904,1.5131159,0.7074337,0.8056822
3056395145559634432,2.766859,1.4937286,1.2731304
3056457061808476544,1.1312466,0.4971428,0.6341038
3059259270274944896,2.5391455,1.3857841,1.1533613
3062154250026466176,2.3082838,1.2126122,1.0956717
3062285882184708480,2.2897482,1.2057333,1.0840149
3063075121075240960,2.5894108,1.4229717,1.166439
3064851828786108032,2.7505112,1.4869881,1.2635231
3065487144644755200,1.4158411,0.65449524,0.76134586
3066815801368218368,2.6986952,1.4659557,1.2327394
3067956407242002560,2.1460114,1.111618,1.0343933
3069924326897878784,1.1352968,0.49486828,0.64042854
3070375229745428608,2.8675556,1.608551,1.2590046
3070832695302557312,2.7052212,1.4890041,1.216217
3071171619760219392,2.4379873,1.3033609,1.1346264
3074742111972735488,2.3786001,1.2576017,1.1209984
3079481930505985792,1.1407642,0.5100069,0.63075733
3081103061620757120,2.6913042,1.4933414,1.1979628
3082300326703352704,2.2118778,1.1439934,1.0678844
3082588394452484864,2.872078,1.6224155,1.2496624
3082907566360442496,2.6640606,1.4605923,1.2034683
3084134930573868160,1.8404217,0.9052639,0.9351578
3086347869523890560,1.0670633,0.4711485,0.59591484
3086809870566397952,2.2832375,1.2053871,1.0778503
3087965251128218496,1.6551142,0.79953,0.85558414
3088764248187129728,1.9032574,0.9360466,0.96721077
3090108985265638656,0.7052622,0.28991318,0.415349
3090486568727067520,2.5006676,1.3381176,1.16255
3091228773435866880,0.7844343,0.321558,0.46287632
3092622679301079680,2.148059,1.1045103,1.0435486
3095950351244800640,2.4893131,1.3404408,1.1488724
3100157666851603968,1.0032511,0.43458557,0.5686655
3105255685655095680,0.75274277,0.30147552,0.45126724
3107233024177432960,2.2486238,1.1811943,1.0674295
3108868650803948032,2.6204472,1.4602947,1.1601524
3114950045319908224,2.1440773,1.1149359,1.0291414
3117782043669363584,2.0808058,1.0639715,1.0168343
3119803053419536640,0.41839504,0.15935135,0.2590437
3120505843210880768,2.5002308,1.3601589,1.1400719
3124984845563099776,2.6705017,1.4906979,1.1798038
3125134757101530112,1.0683289,0.46700668,0.6013222
3128188032172445568,2.246955,1.1780853,1.0688696
3128649139861438464,0.7523527,0.29411125,0.45824146
3128909552319082368,1.7579613,0.854743,0.90321827
3131899605472859264,2.7174168,1.5021172,1.2152996
3132740212170907648,2.7392845,1.5620384,1.1772461
3133609964528499584,2.6572523,1.4667788,1.1904736
3135394712419214720,2.4878101,1.3452787,1.1425314
3137015117679727104,0.84723234,0.3607912,0.48644114
3139608899967636096,2.7147732,1.5063057,1.2084675
3142235324008807552,2.6718311,1.460453,1.2113781
3145894292546764544,2.5846043,1.3995934,1.1850109
3146373679616734720,2.9049692,1.6550522,1.249917
3151670714322742784,2.776165,1.5071716,1.2689934
3152645878058222080,1.9262667,0.96362495,0.9626417
3152802249228121856,1.0445509,0.45755672,0.5869942
3154344245566809856,2.6436634,1.4556122,1.1880512
3154810953891494528,2.310835,1.213295,1.0975399
3160031675617705088,1.8187723,0.88960457,0.92916775
3160143344767586176,2.991169,1.7319584,1.2592106
3162321030625018240,2.695015,1.4811268,1.2138882
3165392310198209664,2.5582094,1.3922157,1.1659937
3166273976788198400,2.6873903,1.4909706,1.1964197
3167718906866270080,2.4412975,1.306591,1.1347065
3168359514124570368,1.7704735,0.85934067,0.9111328
3170144223358352640,2.7013474,1.4255943,1.275753
3170862071309222400,0.821558,0.34396458,0.47759342
3173087620282323840,1.2654924,0.5710211,0.69447136
3173590097098115712,2.4871464,1.3382969,1.1488495
3174751520676087296,2.9596443,1.6729412,1.2867031
3175193288128400768,2.056448,1.0696535,0.9867945
3175749366134130048,2.6330462,1.4504013,1.1826448
3177293011740508416,2.3322392,1.2260227,1.1062164
3178998594793488640,1.6735926,0.81979465,0.8537979
3180513240779815808,2.067253,1.0508718,1.0163813
3181694975261198080,1.8164616,0.8861265,0.93033504
3184578444504905216,2.7600937,1.5487251,1.2113686
3185992175940106112,1.3363104,0.61126995,0.72504044
3186119444411482112,2.2967434,1.2146187,1.0821247
3186217026068264960,2.4474878,1.3151379,1.13235
3187271766956816000,2.4700089,1.3395214,1.1304874
3190556935902324992,2.8104343,1.5730934,1.2373409
3191747256021968384,2.7409859,1.5410023,1.1999836
3191992417052144896,2.466813,1.2952824,1.1715307
3193819702297956736,1.7498178,0.8478203,0.90199757
3197547046716036480,1.8778467,0.92656994,0.9512768
3199256100103027584,2.7188911,1.5033188,1.2155724
3203492140447721984,0.69118404,0.2784996,0.41268444
3203932632294392448,2.8529167,1.6163883,1.2365284
3204349244120535808,2.1325598,1.0971117,1.0354481
3204902023591829632,3.050439,1.7653255,1.2851133
3209500834054077056,2.318594,1.2157812,1.1028128
3209958643207490176,2.5750284,1.4117317,1.1632967
3211508885883768960,2.4779634,1.3350677,1.1428957
3212751261008055040,2.6386127,1.4553986,1.1832142
3220599270064552192,2.63762,1.4317989,1.205821
3224908977688888448,3.0835495,1.7958603,1.2876892
3232204649656342912,3.272585,1.9134865,1.3590984
3234163120382912640,0.64429474,0.2611904,0.38310432
3234800832831465344,1.2055464,0.5367832,0.66876316
3234885018487310336,0.7354717,0.292099,0.44337273
3235085949939746304,3.311882,1.9825706,1.3293114
3235434224544169344,2.2553234,1.1892605,1.0660629
3238194445407460864,1.5297937,0.7205343,0.8092594
3238433864064608640,2.5093775,1.3612022,1.1481752
3239473039991787648,2.3892393,1.27524,1.1139994
3241872792837926016,2.503375,1.3587532,1.1446218
3243900189199656704,1.4466877,0.6706772,0.7760105
3245585671806212224,1.7929173,0.8759537,0.9169636
3249027864755472896,0.22614622,0.09760189,0.12854433
3249530238489860224,2.2275286,1.1651068,1.0624218
3249617924542085504,1.6745062,0.8061552,0.868351
3250007048580299648,0.97254086,0.40741348,0.5651274
3252691265701415936,1.8420563,0.9064131,0.9356432
3255514193086626944,2.7766018,1.5608807,1.2157211
3257718954418195968,1.9861088,0.999032,0.98707676
3261154374201831936,2.9459038,1.6759968,1.269907
3261358750221287680,3.3122416,1.9821072,1.3301344
3262071336835328256,2.518713,1.3589792,1.1597338
3263016401439334144,1.5349779,0.723506,0.81147194
3264871552432918528,2.5529585,1.2557945,1.297164
3266140079613618816,2.7058573,1.4858856,1.2199717
3278436394887897088,3.4879265,2.0799255,1.408001
3278628328386422912,1.0492067,0.45501804,0.5941887
3282776068499799680,2.172351,1.1275072,1.0448437
3282850663492099968,2.74679,1.5411816,1.2056084
3285345180497320704,2.7700624,1.5582523,1.2118101
3289354957669605888,2.204424,1.1358767,1.0685472
3290103695024005120,0.88635445,0.3675232,0.51883125
3290237663643802112,2.124445,1.0901632,1.0342817
3290811230756139008,2.3336077,1.239666,1.0939417
3301532156322716800,2.4205523,1.2948761,1.1256762
3302079438234994176,2.2856636,1.2037811,1.0818825
3306811701920744448,2.846774,1.6095963,1.2371778
3315373564607612416,1.9266138,0.972744,0.9538698
3315848789852176256,1.9399147,0.969882,0.9700327
3316865838108697088,2.3863735,1.2711544,1.1152191
3317156491432348032,1.9829321,0.99721813,0.98571396
3317693770365509888,2.235034,1.1634016,1.0716324
3319129599409149952,1.2567625,0.5630312,0.6937313
3320033535403126912,2.282443,1.2039909,1.0784521
3325769756290798976,1.8407001,0.90982914,0.930871
3338076310761988608,3.4624224,2.096159,1.3662634
3339355562475997568,3.6694212,2.2598286,1.4095926
3342244318826392832,1.7302666,0.8389015,0.89136505
3343249895225668992,0.77229786,0.3286848,0.44361305
3348649940425848576,2.6916208,1.5007277,1.1908932
3356574086367902464,0.961503,0.41265297,0.54885006
3357910817629955200,2.712491,1.5121307,1.2003603
3361073975143074176,1.3073645,0.59914875,0.7082157
3361149463489086720,2.6991987,1.5049458,1.194253
3361992823265313664,1.5009451,0.7124815,0.7884636
3362709047715410432,0.9734373,0.42379665,0.54964066
3362743583548290176,2.8853483,1.6336021,1.2517462
3363849206913174272,0.86943054,0.36183262,0.5075979
3364487301614258432,2.3784447,1.2672405,1.1112041
3366740720633253248,2.9308195,1.6653261,1.2654934
3369278874508583424,2.1279097,1.1033802,1.0245295
3369544303487186560,2.8343859,1.605998,1.2283878
3369954863702297088,2.5601616,1.3887234,1.1714382
3376658040638678400,2.7371616,1.5007801,1.2363815
3376918831053169408,0.70110416,0.29716587,0.4039383
3379205295547171712,0.5326023,0.21460247,0.31799984
3379462649991155072,2.9309216,1.6731567,1.2577648
3380595941531820800,3.5191288,2.135727,1.3834019
3389026786238193152,0.45072174,0.18057728,0.27014446
3396120049283986432,2.7669373,1.5522671,1.2146702
3398880987403859072,2.948678,1.6900568,1.2586212
3400087667066875648,2.2957964,1.1900063,1.1057901
3414955164503606784,2.987092,1.717062,1.27003
3418357461501099136,3.126072,1.8138084,1.3122635
3423222461152705536,1.7776308,0.8723221,0.9053087
3423520669323307392,0.7164545,0.29875374,0.41770077
3425299468683067264,2.6331291,1.4489937,1.1841354
3433732624085019392,1.3639584,0.6365166,0.7274418
3439162768415865600,2.948841,1.6856775,1.2631636
3442424297860528896,2.8658123,1.6151237,1.2506886
3446819767393242752,2.6791286,1.4600391,1.2190895
3453245412127783552,2.239008,1.1711493,1.0678587
3453617944707289216,1.7455273,0.85126686,0.8942604
3454294861614705280,1.7819967,0.8807602,0.90123653
3458032101640179200,2.159728,1.1120977,1.0476303
3459790018869465984,0.94413567,0.40989113,0.53424454
3460915918775901184,2.1262531,1.0885124,1.0377407
3461118155898928896,3.296711,1.9764061,1.3203049
3462390432588412672,2.0766916,1.0590897,1.017602
3463035089999647488,2.1248655,1.0844536,1.040412
3463291104409861248,2.4737387,1.3355694,1.1381693
3463838042725036928,1.7951355,0.87989426,0.91524124
3466208108758248064,2.2371054,1.1670933,1.0700121
3467606859347656448,1.8532782,0.9126663,0.94061184
3468617688489978624,2.4173765,1.2930908,1.1242857
3469242795210505728,1.4378405,0.66290283,0.7749376
3471371484081112704,2.6827602,1.4876404,1.1951199
3471636569462819456,3.3031158,1.9724083,1.3307076
3472631623190462080,3.513956,2.1290398,1.3849163
3473793536399003904,2.3114471,1.2037029,1.1077442
3474460282825485056,2.5217247,1.35779,1.1639347
3478127463341507072,1.0024862,0.45323944,0.5492468
3482841486303658112,0.8688431,0.36541176,0.5034313
3483375333558995456,2.559373,1.3981314,1.1612415
3487872301756063488,1.7396736,0.84037876,0.89929485
3489638426667749504,1.7980318,0.8755188,0.922513
3489663887233690880,2.4685793,1.3231373,1.145442
3491521787008088448,2.7344608,1.5352325,1.1992283
3491935581337073664,0.76442814,0.31499386,0.44943428
3494590455240632704,1.6939621,0.8146448,0.8793173
3497758629276049920,2.0127048,1.0119734,1.0007315
3502367197904140160,3.234314,1.8903961,1.3439178
3503498835887301248,2.2715044,1.1874752,1.0840292
3504040311004346496,0.6478653,0.2695198,0.3783455
3508158669244958080,2.3877783,1.2769756,1.1108027
3509415411035607296,2.316494,1.2180023,1.0984917
3510012583288347904,1.82938,0.8986664,0.93071365
3510161807632140416,1.3134184,0.59573746,0.71768093
3511538563693705088,2.4229546,1.275919,1.1470356
3512861898952392704,2.085638,1.0608196,1.0248184
3513917567553959424,3.4270678,2.0727081,1.3543596
3517083680005646336,2.0623875,1.0476198,1.0147676
3519456082501156992,2.5174341,1.3655128,1.1519213
3520437534067739264,2.4381828,1.3037071,1.1344757
3522680847025124096,0.72688866,0.29382992,0.43305874
3527133800398796544,2.0723429,1.0500355,1.0223074
3528177683609724032,0.88215065,0.3710394,0.51111126
3533423797184904576,2.4707985,1.3291712,1.1416273
3534111404269199872,2.1258783,1.0911789,1.0346994
3536906221091253760,3.2234478,1.8945675,1.3288803
3537702684123474816,2.9948606,1.7293139,1.2655468
3539137615517022720,1.5390701,0.72599316,0.813077
3540228743369046528,1.6982193,0.82036114,0.87785816
3541237717085786880,3.4321709,2.0726967,1.3594742
3542729960522590976,1.8563194,0.9145489,0.94177055
3546629649092496128,1.1462526,0.5041008,0.64215183
3547416766275306880,1.6068897,0.76497173,0.841918
3550167228971718528,2.4814863,1.3270283,1.154458
3550351392873531392,2.6140442,1.4346304,1.1794138
3551468226105101440,2.6424217,1.4551029,1.1873188
3552857046730131328,2.108881,1.0804272,1.0284538
3553240604489360896,1.3487492,0.6225443,0.7262049
3554395813252625920,1.9788942,1.0121374,0.9667568
3554954777476384000,1.8031368,0.8809519,0.92218494
3557916346406017408,2.9407177,1.683505,1.2572126
3562398402477264768,0.7628403,0.31796074,0.44487953
3563721351187581824,0.93911934,0.39518547,0.54393387
3565143401975310208,0.38658333,0.15736485,0.22921848
3565562247185973760,2.5654116,1.3937826,1.171629
3566247346009811072,3.2604837,1.9473648,1.3131189
3567855858505279872,2.6824875,1.4812641,1.2012234
3569653461233281408,2.4825048,1.3387299,1.143775
3570152880030572288,2.3796005,1.2731705,1.10643
3570918586800059776,3.100566,1.8031826,1.2973833
3572105303445390464,0.9862757,0.41424847,0.5720272
3573285113781221248,2.7390108,1.5318928,1.207118
3577849873741917056,2.567587,1.3668308,1.2007561
3580527425073613440,2.6638403,1.4699726,1.1938677
3581259489363690240,1.688551,0.81548786,0.8730631
3584540573794636928,1.1608448,0.52205944,0.63878536
3585636237133581056,3.0260086,1.7403278,1.2856808
3585673311291145984,2.6899376,1.4894934,1.2004442
3587588553172327936,0.87217426,0.3660326,0.50614166
3588004001064895616,2.646882,1.4590588,1.1878233
3589329050014469120,2.5434113,1.3904572,1.1529541
3594638454226076416,2.6721134,1.4768486,1.1952648
3596193846565800704,1.2474499,0.54753304,0.69991684
3598839859954792832,1.8412533,0.9096699,0.9315834
3600567325864629504,2.4941416,1.3497295,1.144412
3600695560704570496,2.4023018,1.2868805,1.1154213
3601117292132973056,2.6029205,1.4157333,1.1871872
3603920565746667648,2.2425184,1.1740398,1.0684786
3606982911788584576,2.66712,1.4700108,1.1971092
3608090394875569664,1.2884731,0.5833082,0.7051649
3608595753612154880,0.72705173,0.27790928,0.44914246
3610422562117192192,2.5056171,1.3563862,1.149231
3611990362619197952,0.5716553,0.24136066,0.3302946
3616567766964705536,1.1169157,0.48742485,0.62949085
3621570716669679488,2.6336737,1.4512796,1.182394
3623050590601320576,2.3135471,1.2138548,1.0996923
3623578356182500992,2.9189968,1.6532688,1.265728
3626585142527462912,1.885539,0.93262863,0.9529104
3626643038686546944,2.2910843,1.1993542,1.0917301
3629585434881694848,0.8076563,0.32951546,0.47814083
3630015546177181952,3.0791655,1.7990036,1.2801619
3630646463602449664,2.586588,1.4212675,1.1653204
3633826453092777216,1.1667061,0.5160055,0.65070057
3634213760358489344,3.402174,2.0578194,1.3443546
3637279439295576320,0.4799757,0.19579983,0.28417587
3639088582600121600,2.5517292,1.3889217,1.1628075
3641677691965375616,0.68196106,0.27922153,0.40273952
3641866052050893696,2.4831915,1.3297176,1.1534739
3642556270475309696,2.35577,1.2562485,1.0995216
3646460185293332224,2.4348173,1.3030262,1.1317911
3650426746505634944,2.5298061,1.3730974,1.1567087
3651284880971404672,2.0575314,1.0360718,1.0214596
3651432146809980032,2.3628483,1.2589054,1.1039429
3658603157350844288,2.534317,1.3561058,1.1782112
3659209434936300416,3.108202,1.7957993,1.3124027
3659258642374928128,1.8134098,0.8838911,0.9295187
3663496881742979072,0.9513111,0.4111929,0.5401182
3665073409618566656,2.0124617,1.0172453,0.99521637
3667872353905989760,2.338503,1.2368231,1.1016798
3670221151261211008,0.86754894,0.36632633,0.5012226
3671794311882276736,0.64495564,0.26238823,0.3825674
3672159040505050496,1.1579914,0.5148096,0.6431818
3673899597476607872,2.7756615,1.553565,1.2220964
3684069981248649472,2.4033546,1.2797976,1.1235571
3687319995886982400,2.3072233,1.2153149,1.0919085
3693358861640279296,0.8332858,0.35946226,0.47382355
3695108837474814080,1.8129816,0.8841295,0.9288521
3699449120969196416,0.6682997,0.27219677,0.3961029
3700897491316569984,2.3092442,1.2165604,1.0926838
3710750519955389312,0.897686,0.37317848,0.5245075
3713218721696277120,2.8213005,1.5957813,1.2255192
3715443441740915968,2.9078312,1.6525993,1.2552319
3715972517288035584,2.0459223,1.0391283,1.006794
3719810019027056256,3.0494614,1.7356777,1.3137836
3721354935943260032,2.9634228,1.6108227,1.3526001
3723088419103559808,2.9747562,1.708849,1.2659073
3724362340763265536,3.1373634,1.823843,1.3135204
3725571322517519488,1.2115135,0.5380926,0.6734209
3726944921778222080,2.46457,1.3292437,1.1353264
3732750480612664448,2.382019,1.2663765,1.1156425
3733304978070296320,3.1358385,1.836298,1.2995405
3734048041772102912,1.2165575,0.5383034,0.6782541
3734180047591525888,1.4431353,0.6684389,0.77469635
3738704095558055680,1.4552746,0.67816544,0.77710915
3739407783000524800,2.4268112,1.2968082,1.130003
3741041103227913344,3.241003,1.9077492,1.3332539
3741829594799445760,2.9766026,1.7197456,1.2568569
3742962602876776960,3.1346436,1.8244343,1.3102093
3743321803877266176,2.7632256,1.5474854,1.2157402
3752478021316679808,2.7348623,1.5370636,1.1977987
3762150081508907520,2.622447,1.4365406,1.1859064
3766417561014365568,1.219799,0.54437065,0.6754284
3774208219372219904,0.9488611,0.40654373,0.5423174
3774370912733368448,2.5576487,1.4056206,1.1520281
3775831098534626816,2.395092,1.2767277,1.1183643
3775923285713062656,1.9382915,0.9692707,0.96902084
3781429811743355776,2.5169878,1.3671455,1.1498423
3782950745562154368,2.355113,1.2495794,1.1055336
3788190605663811840,2.4787407,1.3481216,1.130619
3788301037862895360,1.0800333,0.47283936,0.60719395
3792856314536931456,2.5693808,1.3902225,1.1791582
3799009353404271616,1.7429304,0.86141396,0.88151646
3800027260653501568,2.246626,1.1671429,1.079483
3803909670570803840,2.3683243,1.260025,1.1082993
3804738874137073920,1.013134,0.4398117,0.5733223
3805854053805046528,1.7492628,0.8501339,0.8991289
3808681757193486336,2.5859594,1.4085007,1.1774588
3810613423029365632,2.4810333,1.2307549,1.2502785
3822029038080946176,2.9580345,1.6973829,1.2606516
3822265669303698432,2.5595493,1.3927784,1.1667709
3822925346216050304,0.84913063,0.35029793,0.4988327
3825160137959303168,2.6338644,1.453309,1.1805553
3826330391992790528,2.6381397,1.4447193,1.1934204
3828148266965968512,2.4672136,1.3273964,1.1398172
3830984079252585600,0.69434357,0.2925377,0.40180588
3831257784633494016,2.7869158,1.5665512,1.2203646
3831461164219888640,3.2238512,1.913969,1.3098822
3834061474859781632,0.8630934,0.367671,0.49542236
3837348018194625152,2.6001253,1.4193649,1.1807604
3837609903824855936,1.6687794,0.80702496,0.8617544
3839256319408219008,0.9182129,0.38953114,0.52868176
3840846114438362240,1.9112301,0.9564085,0.9548216
3842126835031738496,3.8800354,2.4387016,1.4413338
3843303175034188672,3.361,2.0171738,1.3438263
3843636017819394176,0.8506689,0.35354328,0.49712563
3847153492955825536,2.4825783,1.3438206,1.1387577
3848626838536835712,2.0446901,1.0316448,1.0130453
3854166693513288064,1.6550264,0.79080486,0.8642216
3856005631006344448,2.874774,1.6396017,1.2351723
3856157054373101568,0.70855045,0.2963171,0.41223335
3860853923233570048,2.8293238,1.5580521,1.2712717
3861993227733656960,2.593131,1.4230814,1.1700497
3863022301897891968,2.807826,1.577488,1.2303381
3864230699536702976,2.3043633,1.2090359,1.0953274
3864564023358404096,2.5467577,1.3843079,1.1624498
3865775135416778624,2.3476677,1.2443237,1.103344
3870355357259854720,2.65619,1.4681406,1.1880493
3874204197713230336,0.93980026,0.3970127,0.54278755
3876490838301638016,1.0861006,0.47040462,0.61569595
3877073682543652352,2.4762106,1.3426552,1.1335554
3878937487896332416,2.948597,1.6444893,1.3041077
3885490993810449024,2.839715,1.594698,1.245017
3886269894719065984,2.3246727,1.2242146,1.1004581
3889617048632766848,2.4348755,1.2971783,1.1376972
3889750463201316736,0.76554394,0.30777454,0.4577694
3890086260924110976,2.7804108,1.5564919,1.2239189
3891371658736502144,2.9547424,1.6454449,1.3092976
3893270790195713408,2.9242573,1.6561317,1.2681255
3897219656142760320,2.702361,1.4994116,1.2029495
3897356992017019392,0.83434486,0.33809757,0.4962473
3897577272299564928,0.7918844,0.32583427,0.46605015
3899169708734730880,2.148367,1.1044655,1.0439014
3904960385505557376,2.8536625,1.6070538,1.2466087
3910791958956451584,2.1936827,1.1353197,1.058363
3910941183300120064,2.3626947,1.2636862,1.0990086
3912311376651443968,2.9361906,1.6765251,1.2596655
3913346983461089024,2.713438,1.5049515,1.2084866
3920275693422813184,2.917759,1.6417999,1.275959
3920275693422813184,2.917759,1.6417999,1.275959
3922780758867871360,2.6643877,1.4524059,1.2119818
3922795980231945344,2.0397062,1.0331144,1.0065918
3924220569344216960,2.7205086,1.5066719,1.2138367
3925675085789094400,2.794837,1.5667839,1.2280531
3928724924885805568,2.7782583,1.5576649,1.2205935
3929063123495222400,2.9653988,1.6895351,1.2758636
3929166413164009984,2.8256187,1.5963097,1.2293091
3929800350337579904,1.1092672,0.4883833,0.62088394
3930922058356114432,1.9931393,1.0067339,0.9864054
3930951813889966080,1.1432657,0.5139637,0.629302
3931611761384414592,1.6850319,0.8100815,0.8749504
3931756484602030976,2.796506,1.5698557,1.2266502
3932387187663879936,2.8159752,1.5498333,1.2661419
3934512341778125952,1.4872179,0.69317627,0.79404163
3935376935874076160,2.7019768,1.5051041,1.1968727
3936094882607138176,0.7545757,0.31439018,0.44018555
3938576068034642688,2.458067,1.3197365,1.1383305
3941959093514800128,1.9072514,0.949337,0.95791435
3942733905614366336,0.7595434,0.30381584,0.45572758
3943230987949967232,2.5003967,1.3492098,1.151187
3943330871709188992,1.8122969,0.8866825,0.92561436
3943504525826941696,2.0401459,1.0317659,1.0083799
3944621251683632896,0.9153271,0.39271736,0.5226097
3947322408155619456,2.652114,1.4603434,1.1917706
3948990023697954304,2.5246277,1.3676262,1.1570015
3949977724440941440,1.0459061,0.46060658,0.5852995
3950191308870884992,2.8606167,1.6101608,1.2504559
3950398738610915200,1.5016775,0.70385265,0.79782486
3952679709842534912,0.89001083,0.36857224,0.5214386
3954167383434176000,2.6742582,1.479662,1.1945963
3955159791462410752,2.2865162,1.2082138,1.0783024
3956523636852700928,1.8676319,0.9225025,0.9451294
3956995877097644416,1.561039,0.7384863,0.8225527
3957492581475374592,2.7548723,1.5282097,1.2266626
3957500174977557376,1.3300705,0.60264015,0.72743034
3961208621539466240,2.7766628,1.5389214,1.2377415
3961323073827903360,1.9215622,0.9599705,0.9615917
3962525561591061248,3.375286,2.0459137,1.3293724
3963491654354786432,0.90482426,0.38137054,0.5234537
3966668212166854144,0.8125534,0.3361721,0.4763813
3970162528839346944,0.77211,0.31872272,0.45338726
3970736130311649792,0.18606615,0.089954376,0.096111774
3972873374757764864,2.6734056,1.4765911,1.1968145
3974468933632823296,1.6198683,0.7724428,0.84742546
3978929381723924992,1.8181152,0.8829689,0.93514633
3980379598906209024,2.387167,1.2654123,1.1217546
3981682043443965312,2.6860037,1.4867439,1.1992598
3993012820005912960,2.7020063,1.5052738,1.1967325
3994384220243483776,0.83821106,0.3483143,0.48989677
3995728682445851648,2.9122581,1.6622477,1.2500105
3998275598052708864,2.3618526,1.2365932,1.1252594
3999583737716614656,2.9387627,1.6655331,1.2732296
4000243930024990976,1.5856419,0.7505636,0.83507824
4000400507352585856,1.173049,0.5209093,0.65213966
4007049563403780352,1.3394909,0.6112337,0.7282572
4009244291692242560,1.2612419,0.56616783,0.6950741
4010091053083980032,3.4586372,2.0933552,1.365282
4011915933148415104,2.4886856,1.3369579,1.1517277
4012401328876875776,3.0849419,1.7583866,1.3265553
4013773695482689792,1.1590843,0.5093441,0.6497402
4014776862403864704,2.4103298,1.2835312,1.1267986
4016142868162417792,2.713997,1.5138159,1.200181
4016793572887550848,2.498663,1.3506708,1.1479921
4017026085237116032,1.6167498,0.7756367,0.8411131
4019285341114121472,1.6834345,0.8124666,0.87096786
4021220206700930816,2.3349447,1.2347374,1.1002073
4021566209266336640,2.688755,1.5025473,1.1862078
4034134005128931200,2.3967924,1.2810259,1.1157665
4034830816327644032,2.866127,1.5750275,1.2910995
4083689509602720000,0.7138157,0.29418182,0.41963387
4084646497033584384,0.54721546,0.22369766,0.3235178
4084772288051033216,3.0389872,1.7572145,1.2817726
4093021271036316928,2.1302862,1.1032286,1.0270576
4099369571901305472,1.5762558,0.7182369,0.8580189
4107011972287556992,3.055357,1.7829199,1.2724371
4112025259970928768,0.90500736,0.38788795,0.5171194
4149820284980989184,1.8892527,0.9538412,0.93541145
4165554571256902016,3.091629,1.7677231,1.323906
4165625592831843072,1.0950127,0.47803497,0.6169777
4178085400338043392,1.4319181,0.66154957,0.7703686
4184136803108161280,3.1320372,1.826025,1.3060122
4191634132372768896,2.3281345,1.2336273,1.0945072
4192401076091581440,2.8639774,1.6349163,1.2290611
4192433752202419328,2.9331932,1.683876,1.2493172
4193463101244283008,1.833703,0.9029312,0.9307718
4206010350002487424,0.9536476,0.41406918,0.53957844
4206233546543724544,1.3011322,0.599206,0.70192623
4207396490550189568,2.0942802,1.070734,1.0235462
4217863532003159680,3.0118399,1.7168636,1.2949762
4219602890679809920,3.1420002,1.8005848,1.3414154
4224790141723498368,0.816061,0.3267727,0.48928833
4228027554929063552,2.6699734,1.4599457,1.2100277
4229008869057872640,2.5299911,1.3782358,1.1517553
4229328547767579648,2.7038422,1.4991531,1.204689
4230063816104773376,2.358467,1.2496643,1.1088028
4231393018288169600,2.7897873,1.569006,1.2207813
4232455425694243584,2.4176102,1.2863884,1.1312218
4235363393437776000,2.4842262,1.3441391,1.1400871
4237661441459077376,2.5913248,1.4169445,1.1743803
4244731816616337664,0.8477268,0.35082817,0.49689865
4245127739584060544,1.022294,0.4365778,0.58571625
4247868414057315712,0.7339392,0.29896736,0.4349718
4248010697731934336,2.5470924,1.3652954,1.181797
4248225892778752128,2.5121326,1.3544979,1.1576347
4249667627392687488,2.7142372,1.5209751,1.1932621
4252064627163404032,2.235797,1.1795473,1.0562496
4263608812064329344,1.9417143,0.9782362,0.9634781
4264385204708771712,2.7936907,1.568716,1.2249746
4264940702898336000,2.158678,1.0933685,1.0653095
4266304887652619008,2.198574,1.1451292,1.0534449
4272898585803862144,3.385641,2.0602074,1.3254337
4273286683345689472,2.4543648,1.3157759,1.1385889
4273314171136531584,2.2382212,1.1610575,1.0771637
4280032943115671936,2.4568787,1.3223886,1.13449
4285439271833812608,2.990345,1.7258148,1.2645302
4292395680076972544,2.6209898,1.4361687,1.1848211
4296826780635175296,2.8197403,1.582201,1.2375393
4303221707751969024,2.8695946,1.6134949,1.2560997
4307900683832484992,2.8207073,1.5879297,1.2327776
4310991582806231296,2.7307549,1.5141773,1.2165775
4323200594252059520,2.8372803,1.5716686,1.2656116
4323318826122257408,1.6831398,0.8122511,0.8708887
4331587943810758144,1.8312387,0.90431595,0.9269228
4344587744663619200,2.6135178,1.4358711,1.1776466
4347700771322059392,2.4120703,1.291645,1.1204252
4355235342250034816,1.4545794,0.6760664,0.77851295
4359752586992476672,2.2144003,1.1565237,1.0578766
4360643809885838976,2.4552717,1.32619,1.1290817
4371782034475387776,2.8500118,1.6179161,1.2320957
4385087843156723840,2.522997,1.3617287,1.1612682
4386153682240476288,2.8596764,1.6048145,1.2548618
4386943543906213120,2.55758,1.3921871,1.1653929
4387010334940646016,1.0621958,0.46443748,0.5977583
4387443581178599808,2.3193226,1.2238121,1.0955105
4391499881435857408,3.2143307,1.8711796,1.3431511
4397427730875910912,3.2641802,1.9383297,1.3258505
4398887092042905856,0.5394378,0.22403336,0.31540442
4406730252080562432,2.0921535,1.0722065,1.019947
4408748989792680448,1.6435232,0.787282,0.8562412
4409776655203601664,2.7872686,1.5626316,1.224637
